Step,Env_step,MAP_NAME: smacv2_20_units - returns,MAP_NAME: smacv2_20_units - returns__MIN,MAP_NAME: smacv2_20_units - returns__MAX,MAP_NAME: smacv2_10_units - returns,MAP_NAME: smacv2_10_units - returns__MIN,MAP_NAME: smacv2_10_units - returns__MAX,MAP_NAME: smacv2_5_units - returns,MAP_NAME: smacv2_5_units - returns__MIN,MAP_NAME: smacv2_5_units - returns__MAX,MAP_NAME: 27m_vs_30m - returns,MAP_NAME: 27m_vs_30m - returns__MIN,MAP_NAME: 27m_vs_30m - returns__MAX,MAP_NAME: 10m_vs_11m - returns,MAP_NAME: 10m_vs_11m - returns__MIN,MAP_NAME: 10m_vs_11m - returns__MAX,MAP_NAME: 6h_vs_8z - returns,MAP_NAME: 6h_vs_8z - returns__MIN,MAP_NAME: 6h_vs_8z - returns__MAX,MAP_NAME: 5m_vs_6m - returns,MAP_NAME: 5m_vs_6m - returns__MIN,MAP_NAME: 5m_vs_6m - returns__MAX,MAP_NAME: 3s5z - returns,MAP_NAME: 3s5z - returns__MIN,MAP_NAME: 3s5z - returns__MAX,MAP_NAME: 3s5z_vs_3s6z - returns,MAP_NAME: 3s5z_vs_3s6z - returns__MIN,MAP_NAME: 3s5z_vs_3s6z - returns__MAX,MAP_NAME: 3s_vs_5z - returns,MAP_NAME: 3s_vs_5z - returns__MIN,MAP_NAME: 3s_vs_5z - returns__MAX,MAP_NAME: 2s3z - returns,MAP_NAME: 2s3z - returns__MIN,MAP_NAME: 2s3z - returns__MAX
136,2228224,0.448221242427826,0.411725431680679,0.492644369602203,0.601926696300507,0.538624703884125,0.652298986911774,1.02189848423004,0.892075836658478,1.10148549079895,0.518572762608528,0.393047124147415,0.737322390079498,1.29444270133972,0.927587628364563,1.54729545116425,1.24538546800613,0.694535851478577,1.7875964641571,0.764291679859161,0.662504017353058,1.06083238124847,0.70436133146286,0.62334680557251,0.833993077278137,0.488350909948349,0.37258443236351,0.597891747951508,0.504572570323944,0.490900218486786,0.514126718044281,1.40483605861664,1.18574571609497,1.61839973926544
137,2244608,0.447964751720428,0.411373376846314,0.482562482357025,0.580364120006561,0.547785043716431,0.618333399295807,0.988682448863983,0.859744846820831,1.12139546871185,0.499377854168415,0.333356499671936,0.679615378379822,1.25929427146912,0.883007168769836,1.50833654403687,1.23349366188049,0.687894642353058,1.78284311294556,0.770055913925171,0.674295783042908,1.08014190196991,0.69710031747818,0.608888030052185,0.839685022830963,0.476311236619949,0.357476145029068,0.593534886837006,0.506705403327942,0.481970191001892,0.524301946163178,1.40706210136414,1.14599454402924,1.67060971260071
138,2260992,0.437062776088715,0.398427546024323,0.480997532606125,0.583833062648773,0.542893648147583,0.631892561912537,0.991745901107788,0.851329445838928,1.05119276046753,0.488696910440922,0.316004544496536,0.651465535163879,1.25730506181717,0.839520752429962,1.47633039951324,1.27601058483124,0.697273731231689,1.84976434707642,0.785717833042145,0.691714227199554,1.12494456768036,0.685492873191834,0.534403562545776,0.804514706134796,0.481180584430695,0.37095108628273,0.592878401279449,0.508488535881043,0.477596580982208,0.525793015956879,1.40063672065735,1.11416006088257,1.6643682718277
139,2277376,0.447548645734787,0.40410777926445,0.488148182630539,0.589738702774048,0.554908871650696,0.647345960140228,1.00148324966431,0.849680125713348,1.10784769058228,0.455567233264446,0.322522550821304,0.563064515590668,1.2605456829071,0.898706912994385,1.52341723442078,1.2431823849678,0.702678442001343,1.82900607585907,0.775459372997284,0.674586951732636,1.11336839199066,0.692818582057953,0.577996969223022,0.823090970516205,0.480482786893845,0.376321613788605,0.598108410835266,0.510002762079239,0.482397943735123,0.52292400598526,1.44592914581299,1.241375207901,1.67840552330017
140,2293760,0.448769360780716,0.4335136115551,0.485970884561539,0.590877568721771,0.569438695907593,0.621589124202728,0.996260666847229,0.886009812355042,1.07388126850128,0.437810704112053,0.325809061527252,0.506267309188843,1.2528840303421,0.769624471664429,1.46980977058411,1.27510155439377,0.703833162784576,1.84743404388428,0.773271012306213,0.66896665096283,1.08536279201508,0.688453328609466,0.522982358932495,0.836239755153656,0.49002314209938,0.415640264749527,0.590635240077972,0.512158161401749,0.490162640810013,0.525348961353302,1.41035358905792,1.17091858386993,1.6337456703186
141,2310144,0.456748354434967,0.431055456399918,0.502521634101868,0.602140402793884,0.567502498626709,0.635120272636414,0.994722974300384,0.902286291122437,1.0854629278183,0.378957979381084,0.274743169546127,0.425836503505707,1.24681571722031,0.696238815784454,1.48509562015533,1.26636384725571,0.709960401058197,1.82552349567413,0.766357469558716,0.679695129394531,1.05959606170654,0.675374865531921,0.479755520820618,0.841431617736816,0.493698757886887,0.422079056501389,0.595130860805512,0.513114207983017,0.486555486917496,0.529220759868622,1.43392827510834,1.1764829158783,1.64970183372498
142,2326528,0.460557788610458,0.4429771900177,0.469518631696701,0.589721965789795,0.54833447933197,0.621346533298492,1.02496922016144,0.903456568717957,1.11907064914703,0.357349932193756,0.272809386253357,0.413191109895706,1.24617161750793,0.727819561958313,1.49486923217773,1.27740868330002,0.707715213298798,1.83651804924011,0.771018242835998,0.657777905464172,1.10370850563049,0.653397578001022,0.38921132683754,0.834537029266357,0.487792944908142,0.421154022216797,0.598772764205933,0.515163332223892,0.488260358572006,0.542325973510742,1.42127265930176,1.21302449703217,1.61661636829376
143,2342912,0.461960089206696,0.454856932163239,0.46722799539566,0.585946142673492,0.555302202701569,0.622638702392578,1.02710046768188,0.819170236587524,1.14570105075836,0.38669403642416,0.282056361436844,0.483194082975388,1.25256153345108,0.864493310451508,1.46264898777008,1.27210990190506,0.693937361240387,1.81784772872925,0.771565699577332,0.67691832780838,1.08210206031799,0.675590705871582,0.491258025169373,0.856720983982086,0.491083478927612,0.397238343954086,0.591384410858154,0.511782687902451,0.487028330564499,0.530799567699432,1.42902312278748,1.17142689228058,1.65097498893738
144,2359296,0.4593501329422,0.442924231290817,0.480481833219528,0.589990961551666,0.562384724617004,0.61701899766922,1.04898430109024,0.917088329792023,1.17076599597931,0.397280968725681,0.269431710243225,0.513446271419525,1.25881869792938,0.954410910606384,1.4191107749939,1.2885244846344,0.700197219848633,1.85329413414001,0.786326694488525,0.683712244033814,1.11182105541229,0.671010589599609,0.485458374023438,0.846265256404877,0.485505193471909,0.384278684854507,0.588401913642883,0.513765746355057,0.488614231348038,0.532297611236572,1.44376194477081,1.20902836322784,1.65260517597199
145,2375680,0.472194415330887,0.446608334779739,0.489156931638718,0.607750856876373,0.574321687221527,0.652733743190765,1.02988312244415,0.902061581611633,1.12210786342621,0.39572861045599,0.299068719148636,0.483258545398712,1.24990249872208,0.891697943210602,1.48689723014832,1.28299107551575,0.707930445671082,1.85630977153778,0.785309588909149,0.677420496940613,1.12675511837006,0.67687121629715,0.439549267292023,0.869258463382721,0.493370008468628,0.416848421096802,0.598979711532593,0.521904474496841,0.489737123250961,0.554065346717835,1.44924163818359,1.17125153541565,1.69765079021454
146,2392064,0.460716676712036,0.433596581220627,0.487098425626755,0.613780272006988,0.59289425611496,0.661445498466492,1.04668887853622,0.957666397094727,1.15641725063324,0.382751174271107,0.277439326047897,0.538452327251434,1.28150237798691,0.883070290088654,1.46692264080048,1.27212481498718,0.701627492904663,1.87554466724396,0.785215950012207,0.668063402175903,1.15744411945343,0.69068848490715,0.48346021771431,0.883952796459198,0.492855989933014,0.412085920572281,0.591968894004822,0.521669298410416,0.485578864812851,0.557118117809296,1.45079295635223,1.21051836013794,1.67239344120026
147,2408448,0.468253564834595,0.44030836224556,0.498053133487701,0.611013805866241,0.593023896217346,0.626333951950073,1.04005061388016,0.899929881095886,1.12719166278839,0.392235212028027,0.276051461696625,0.541458785533905,1.28521190881729,0.883012354373932,1.49607241153717,1.30180838108063,0.713464438915253,1.87307417392731,0.789827013015747,0.684622764587402,1.16117751598358,0.712241733074188,0.529768109321594,0.917837142944336,0.502149325609207,0.407799452543259,0.599342525005341,0.520253598690033,0.485385239124298,0.560508489608765,1.44407222270966,1.18395113945007,1.68955624103546
148,2424832,0.464520132541656,0.442247539758682,0.489788830280304,0.613969337940216,0.584023237228394,0.63396430015564,1.02591096162796,0.909421682357788,1.12801909446716,0.37633454054594,0.270436704158783,0.537567734718323,1.23993943929672,0.957137048244476,1.45125162601471,1.32508347034454,0.717061936855316,1.84667181968689,0.796905028820038,0.684134483337402,1.18572735786438,0.702864158153534,0.564641416072845,0.890328049659729,0.502235037088394,0.393726706504822,0.598747670650482,0.525229805707932,0.488430172204971,0.567154228687286,1.45480151176453,1.19991028308868,1.69064807891846
149,2441216,0.455392187833786,0.425525605678558,0.483610302209854,0.620663750171661,0.577974379062653,0.650276482105255,1.02752227783203,0.916730761528015,1.16201174259186,0.383287891745567,0.28247457742691,0.574528396129608,1.22987934350967,0.935858547687531,1.39929401874542,1.32611557245255,0.700951039791107,1.88355576992035,0.795319449901581,0.674024820327759,1.17945957183838,0.711970901489258,0.528651058673859,0.928402960300446,0.50887388586998,0.434544116258621,0.59763503074646,0.526527321338654,0.484994828701019,0.575411796569824,1.46226353645325,1.24792790412903,1.71751654148102
150,2457600,0.464190298318863,0.441409885883331,0.504091560840607,0.606564295291901,0.591192781925201,0.631366431713104,1.04443477392197,0.909820377826691,1.15289676189423,0.398579649627209,0.274042069911957,0.6525958776474,1.21434834003448,1.01521337032318,1.35326540470123,1.3373376250267,0.710639894008637,1.82916104793549,0.798133587837219,0.668863832950592,1.20228803157806,0.680300575494766,0.388876050710678,0.885970950126648,0.512140041589737,0.416153460741043,0.60266238451004,0.52535839676857,0.49316617846489,0.566093325614929,1.43432447910309,1.07269597053528,1.78791093826294
151,2473984,0.454190558195114,0.424559772014618,0.485126078128815,0.626529359817505,0.58764523267746,0.698512852191925,1.02297856807709,0.912054300308228,1.08507823944092,0.372313763946295,0.231157138943672,0.555970668792725,1.23633337020874,1.01971662044525,1.36922037601471,1.31942383050919,0.694872677326202,1.86842930316925,0.805002725124359,0.670700490474701,1.23005163669586,0.679127782583237,0.397077530622482,0.882883071899414,0.515136295557022,0.421217679977417,0.612204194068909,0.52745127081871,0.49748906493187,0.57017970085144,1.49012584686279,1.18205106258392,1.77075064182282
152,2490368,0.462568783760071,0.449042111635208,0.474162399768829,0.619216763973236,0.582720398902893,0.692157328128815,1.03939644098282,0.919317424297333,1.10590708255768,0.327884722501039,0.171979501843452,0.484024882316589,1.18448708057404,1.02935814857483,1.25034976005554,1.30129911899567,0.687103748321533,1.87975800037384,0.806758689880371,0.685714364051819,1.23291325569153,0.691830343008041,0.475793212652206,0.883124351501465,0.510884326696396,0.414755761623383,0.603804290294647,0.530074512958527,0.503484070301056,0.567870497703552,1.50851728916168,1.16622734069824,1.77191913127899
153,2506752,0.456391364336014,0.436259478330612,0.484935849905014,0.60145480632782,0.559431612491608,0.658571183681488,1.04113380908966,0.964280605316162,1.14830851554871,0.363049916923046,0.240350872278213,0.555025517940521,1.2047425031662,1.04509091377258,1.3391695022583,1.32128406763077,0.702922105789185,1.83551871776581,0.806907117366791,0.667332768440247,1.23695063591003,0.677571099996567,0.402875989675522,0.858174264431,0.508105075359344,0.392568379640579,0.607945144176483,0.532078409194946,0.505103886127472,0.582229554653168,1.49544551372528,1.24504554271698,1.75732958316803
154,2523136,0.453172051906586,0.426545560359955,0.465359628200531,0.599807059764862,0.577145516872406,0.641688406467438,1.03247159719467,0.950934171676636,1.10775983333588,0.378720801323652,0.226666674017906,0.578425526618958,1.21424927711487,1.01004374027252,1.40305960178375,1.32306963205338,0.720857739448547,1.85811686515808,0.809773111343384,0.688627183437347,1.2478996515274,0.670017021894455,0.390858381986618,0.852862060070038,0.51859490275383,0.413907200098038,0.613144755363464,0.535470199584961,0.496557295322418,0.594969391822815,1.49617311954498,1.17583310604095,1.80641961097717
155,2539520,0.448499345779419,0.431689828634262,0.465633094310761,0.612651443481445,0.585952818393707,0.630019664764404,1.0512850522995,0.924344301223755,1.13957345485687,0.412483777850866,0.191537246108055,0.59653627872467,1.19060025215149,0.987759232521057,1.36813724040985,1.32343668937683,0.72254878282547,1.90987157821655,0.814283490180969,0.672478914260864,1.27948367595673,0.684788012504578,0.448425769805908,0.83292430639267,0.523718196153641,0.440677583217621,0.609735548496246,0.536149877309799,0.497685462236404,0.587069809436798,1.49918012619019,1.14972627162933,1.77178597450256
156,2555904,0.452504372596741,0.417170345783234,0.468833118677139,0.608153939247131,0.598312199115753,0.631589949131012,1.04620015621185,0.947766244411469,1.16069447994232,0.37961757928133,0.177604168653488,0.549136281013489,1.18370361328125,1.01467168331146,1.34440302848816,1.3360627412796,0.76911985874176,1.89140784740448,0.8155024766922,0.676669836044312,1.29283368587494,0.694867163896561,0.461532384157181,0.812999308109283,0.518082374334335,0.433392524719238,0.605925619602203,0.535297268629074,0.497872978448868,0.588370561599731,1.51193032264709,1.24438488483429,1.80827033519745
157,2572288,0.468248629570007,0.434105843305588,0.528397381305695,0.609899592399597,0.546856880187988,0.685838103294373,1.07395886182785,0.923814713954926,1.19772601127625,0.383640915155411,0.164681077003479,0.637161493301392,1.20061051845551,1.04751408100128,1.3653450012207,1.33677099943161,0.757375538349152,1.89962518215179,0.811213636398315,0.684030532836914,1.2527322769165,0.693600058555603,0.467303216457367,0.864077568054199,0.509114497900009,0.441036015748978,0.608802616596222,0.533889597654343,0.496317058801651,0.581939339637756,1.48401877880096,1.17681610584259,1.80720353126526
158,2588672,0.472982943058014,0.449141383171082,0.497294217348099,0.590599930286407,0.537783980369568,0.628932595252991,1.06939380168915,1.01187086105347,1.12966525554657,0.388033635914326,0.19016021490097,0.560076236724854,1.16904135942459,0.966380059719086,1.34758079051971,1.35810869932175,0.794673025608063,1.87092530727386,0.822410345077515,0.679460406303406,1.28910899162292,0.693588733673096,0.475984752178192,0.864872515201569,0.505575060844421,0.380923420190811,0.614400207996368,0.533937752246857,0.501547694206238,0.586291968822479,1.52621576786041,1.27759492397308,1.88489806652069
159,2605056,0.451839488744736,0.423418492078781,0.508449018001556,0.628336679935455,0.581989824771881,0.68636280298233,1.06456234455109,0.969910144805908,1.17410731315613,0.409345258027315,0.196447312831879,0.66298919916153,1.11513241529465,0.937128007411957,1.30383932590485,1.3458181977272,0.773834049701691,1.84981572628021,0.836997127532959,0.681318402290344,1.38582158088684,0.697399014234543,0.494914561510086,0.876333653926849,0.522320091724396,0.418547362089157,0.622890710830689,0.534438049793243,0.502742290496826,0.574831604957581,1.53314435482025,1.2726104259491,1.77979981899261
160,2621440,0.464909863471985,0.446623176336288,0.505144059658051,0.603515350818634,0.572732746601105,0.654059648513794,1.07949585914612,0.955006122589111,1.14792215824127,0.381769970059395,0.173200413584709,0.625745832920074,1.14985855817795,0.897528469562531,1.31917202472687,1.34802124500275,0.790693521499634,1.85442292690277,0.821827924251556,0.676949739456177,1.31122124195099,0.68793084025383,0.498688787221909,0.815545856952667,0.518911200761795,0.402711749076843,0.618398070335388,0.531470704078674,0.503389596939087,0.557008743286133,1.50935096740723,1.21087944507599,1.80383026599884
161,2637824,0.46504909992218,0.440001249313355,0.504138112068176,0.597415614128113,0.563211679458618,0.63572770357132,1.06012822389603,0.982558131217957,1.16183924674988,0.407844785600901,0.187430992722511,0.63319718837738,1.13560177087784,0.95674866437912,1.22157871723175,1.34905389547348,0.785042643547058,1.91752445697784,0.831480002403259,0.680733144283295,1.36647713184357,0.682514560222626,0.556382656097412,0.771755337715149,0.51679025888443,0.404694437980652,0.613266885280609,0.536461496353149,0.500344932079315,0.578065752983093,1.53509786128998,1.29295575618744,1.84509205818176
162,2654208,0.462811172008514,0.437603622674942,0.526224493980408,0.598957061767578,0.554264605045319,0.652463316917419,1.04240663051605,0.883505582809448,1.15710365772247,0.43489189632237,0.116462595760822,0.695230066776276,1.16033718585968,0.852137804031372,1.29000437259674,1.35955420732498,0.802901208400726,1.87846791744232,0.83146550655365,0.679392218589783,1.3468998670578,0.693376469612122,0.538408756256104,0.841481864452362,0.519536989927292,0.43877986073494,0.621702134609222,0.540974390506744,0.495880007743835,0.592374384403229,1.53328940868378,1.27191722393036,1.82511842250824
163,2670592,0.458606886863709,0.428540766239166,0.501828968524933,0.609380781650543,0.577451050281525,0.640219330787659,1.07445187568665,1.01050853729248,1.15303671360016,0.479975294321775,0.126224234700203,0.848908841609955,1.14771510362625,0.907222926616669,1.24170100688934,1.3672544836998,0.867827117443085,1.84231376647949,0.831911289691925,0.673883259296417,1.36197328567505,0.684033691883087,0.507381737232208,0.837712049484253,0.524212568998337,0.430329203605652,0.625963032245636,0.535187232494354,0.48679393529892,0.587786614894867,1.50657393932343,1.25419914722443,1.80353713035584
164,2686976,0.455980980396271,0.435748398303986,0.484968692064285,0.616537821292877,0.58253014087677,0.632806420326233,1.0782163977623,0.984846770763397,1.13787531852722,0.421621315181255,0.160226345062256,0.638365268707275,1.18675458431244,1.04747724533081,1.27526128292084,1.36225183010101,0.825028002262116,1.86546385288239,0.849175202846527,0.672017693519592,1.43372333049774,0.706049692630768,0.547855615615845,0.842877328395844,0.528772395849228,0.462211966514587,0.622389554977417,0.53988608121872,0.484919250011444,0.593732416629791,1.52810814380646,1.30545341968536,1.8210483789444
165,2703360,0.456852036714554,0.429645389318466,0.480395913124085,0.606889736652374,0.577121496200562,0.646685302257538,1.08872168064117,1.00237536430359,1.17886114120483,0.414163451641798,0.171584874391556,0.621671736240387,1.18186838626862,1.02867603302002,1.23682856559753,1.36187405586243,0.850312352180481,1.85701620578766,0.848264145851135,0.678213655948639,1.42774546146393,0.688809776306152,0.505794644355774,0.827426314353943,0.526904410123825,0.447964578866959,0.628245949745178,0.539845281839371,0.489709287881851,0.591953814029694,1.50239896774292,1.24723303318024,1.82001996040344
166,2719744,0.456417560577393,0.419140160083771,0.480024009943008,0.623674726486206,0.584409832954407,0.656247496604919,1.09607894420624,1.02723133563995,1.18069839477539,0.453843727707863,0.172657310962677,0.70627349615097,1.21692960262299,1.00958454608917,1.29022216796875,1.38648655414581,0.914833128452301,1.82498335838318,0.837456870079041,0.660682260990143,1.41329395771027,0.703202784061432,0.52296370267868,0.836873531341553,0.52289212346077,0.442429482936859,0.622970759868622,0.543086433410645,0.488613724708557,0.601630568504334,1.51685769557953,1.24773240089417,1.82842397689819
167,2736128,0.47540939450264,0.440881282091141,0.517978131771088,0.616684114933014,0.601456642150879,0.655599713325501,1.0982795715332,1.03713929653168,1.15584290027618,0.470501028001308,0.198502123355865,0.749005019664764,1.21297124624252,0.960196554660797,1.31777286529541,1.4034735918045,0.912155210971832,1.87097311019897,0.855364322662354,0.679390609264374,1.44360899925232,0.714614713191986,0.550177395343781,0.847580850124359,0.526176363229752,0.444168925285339,0.627908766269684,0.544178807735443,0.50059050321579,0.602890312671661,1.52733173370361,1.24807035923004,1.86565601825714
168,2752512,0.471082317829132,0.409620732069016,0.517805695533752,0.613241767883301,0.594524323940277,0.648622453212738,1.09301266670227,1.02889955043793,1.16112554073334,0.494267374277115,0.1882733553648,0.791225671768189,1.16340095996857,0.885651230812073,1.28717410564423,1.37126690149307,0.895502746105194,1.82116723060608,0.831183123588562,0.670973896980286,1.35719919204712,0.711037814617157,0.544963419437408,0.826756656169891,0.522269570827484,0.444699019193649,0.623855590820313,0.539252144098282,0.49652561545372,0.598352372646332,1.56363520622253,1.22730267047882,1.84126091003418
169,2768896,0.460291093587875,0.41035583615303,0.516018331050873,0.617663931846619,0.591772317886353,0.669422268867493,1.10426909923553,1.07674121856689,1.12908291816711,0.478709250688553,0.19388285279274,0.820374011993408,1.1955638885498,0.934809446334839,1.31171476840973,1.39490783214569,0.961223423480988,1.7678519487381,0.844350636005402,0.683473527431488,1.43828296661377,0.6954136967659,0.514778673648834,0.811779081821442,0.528723394870758,0.452624946832657,0.629233181476593,0.542564016580582,0.492744594812393,0.594826579093933,1.56905665397644,1.27070927619934,1.82193839550018
170,2785280,0.452792495489121,0.41056090593338,0.489896357059479,0.613877832889557,0.56166023015976,0.654338419437408,1.09547386169434,1.03785932064056,1.14329993724823,0.509748324751854,0.187371715903282,0.855235040187836,1.18644511699677,0.955723524093628,1.27457785606384,1.42532471418381,0.983941316604614,1.80528259277344,0.851728212833404,0.684154093265533,1.44123458862305,0.711640930175781,0.467687785625458,0.844162225723267,0.528096073865891,0.457252979278564,0.630741059780121,0.542096537351608,0.485071569681168,0.598423779010773,1.54651708602905,1.26404619216919,1.77709424495697
171,2801664,0.467564004659653,0.416817128658295,0.503966748714447,0.621025192737579,0.59699821472168,0.648415267467499,1.08965544700623,1.01937091350555,1.14261174201965,0.489828612655401,0.187973260879517,0.794688761234283,1.17130796909332,0.879088759422302,1.32812571525574,1.39707762002945,0.960786163806915,1.77698254585266,0.860454607009888,0.683427274227142,1.49362242221832,0.694133061170578,0.47743633389473,0.8676638007164,0.52903995513916,0.456540405750275,0.630559802055359,0.537789785861969,0.47724324464798,0.595288813114166,1.55582163333893,1.23052155971527,1.82424366474152
172,2818048,0.466254222393036,0.413869708776474,0.517001688480377,0.619859254360199,0.583642303943634,0.656423628330231,1.10738291740417,1.0372349023819,1.1505378484726,0.445033702999353,0.212094500660896,0.772148132324219,1.18179439306259,0.891181170940399,1.31904447078705,1.40369968414307,0.89726996421814,1.82563745975494,0.861511027812958,0.683411657810211,1.49664223194122,0.677321600914001,0.410565912723541,0.87738960981369,0.535602074861526,0.467781871557236,0.628742516040802,0.540735065937042,0.483081996440887,0.599072992801666,1.55646317005157,1.27835202217102,1.81301820278168
173,2834432,0.470125770568848,0.428044527769089,0.509716629981995,0.631594884395599,0.596854567527771,0.655792415142059,1.11505627632141,1.0627601146698,1.18596065044403,0.43242934346199,0.213384792208672,0.850914299488068,1.16383496522903,0.877711117267609,1.31924438476563,1.43113033771515,0.975105166435242,1.85348153114319,0.86197190284729,0.676461398601532,1.47767949104309,0.686415761709213,0.405829638242722,0.921406328678131,0.534961730241776,0.468029320240021,0.624624848365784,0.540634620189667,0.475522994995117,0.600980699062347,1.55990762710571,1.26834809780121,1.82338297367096
174,2850816,0.467372965812683,0.407199174165726,0.499957084655762,0.622008407115936,0.606838822364807,0.65243262052536,1.09595358371735,1.06169486045837,1.16105449199677,0.407140076160431,0.179571866989136,0.783017694950104,1.19254187345505,0.916063606739044,1.30315208435059,1.44846568107605,0.995793342590332,1.84141647815704,0.848014938831329,0.685569405555725,1.45351278781891,0.676955837011337,0.360311359167099,0.917901039123535,0.538246327638626,0.465833842754364,0.625766396522522,0.538463646173477,0.466872006654739,0.604152143001556,1.5515974521637,1.19743096828461,1.80903351306915
175,2867200,0.473088639974594,0.431489735841751,0.532775938510895,0.636451971530914,0.59818708896637,0.697428524494171,1.11198470592499,1.03108513355255,1.21253561973572,0.412230439484119,0.149238377809525,0.826604962348938,1.18703646659851,0.972253322601318,1.25826442241669,1.42372390031815,0.959556996822357,1.82741725444794,0.864147460460663,0.677948296070099,1.53263783454895,0.679878598451614,0.382630497217178,0.967684924602509,0.537123101949692,0.467421025037766,0.625158786773682,0.539116358757019,0.468061983585358,0.60462212562561,1.56573479175568,1.1923360824585,1.79639184474945
176,2883584,0.469588351249695,0.435593187808991,0.509869813919067,0.624782884120941,0.59933465719223,0.668998003005981,1.08959209918976,1.04183578491211,1.14464628696442,0.383559530600905,0.122212298214436,0.747811794281006,1.21196668148041,1.05418002605438,1.3298043012619,1.43394196033478,0.981230556964874,1.86826419830322,0.866730976104736,0.67831289768219,1.50976097583771,0.66205450296402,0.371608674526215,0.847130119800568,0.546158623695373,0.489493608474731,0.626248002052307,0.5320496737957,0.433133155107498,0.593860983848572,1.52962665557861,1.2160427570343,1.78331851959229
177,2899968,0.471169435977936,0.425478845834732,0.531353175640106,0.632306611537933,0.598830997943878,0.656995177268982,1.09064719676971,1.05857419967651,1.11850345134735,0.372679885476828,0.15180492401123,0.747960209846497,1.26141633987427,1.08951056003571,1.32573354244232,1.42687293291092,0.98715752363205,1.8206787109375,0.877797567844391,0.680025160312653,1.54304945468903,0.67740233540535,0.352296203374863,0.897002398967743,0.538147473335266,0.47157233953476,0.623398244380951,0.532807248830795,0.425893515348434,0.604588508605957,1.5599538564682,1.26921558380127,1.82055282592773
178,2916352,0.457892793416977,0.406280666589737,0.52217698097229,0.628963768482208,0.585825562477112,0.675090193748474,1.11359031200409,1.07474327087402,1.14774346351624,0.386279538273811,0.145391121506691,0.761651992797852,1.20076432228088,1.03947007656097,1.27134251594543,1.4484934091568,1.04760611057282,1.85617053508759,0.885758674144745,0.696335017681122,1.58056843280792,0.662061929702759,0.369011640548706,0.869736075401306,0.53707577586174,0.475307285785675,0.616453111171722,0.537256222963333,0.435251206159592,0.606072425842285,1.55561997890472,1.1857533454895,1.80942988395691
179,2932736,0.464925688505173,0.399232983589172,0.52473908662796,0.632008683681488,0.594612538814545,0.702002823352814,1.12574064731598,1.06488764286041,1.19530975818634,0.4148138910532,0.145631834864616,0.745555520057678,1.2243458032608,1.0025839805603,1.3244206905365,1.44847850799561,1.03283607959747,1.83866858482361,0.870167434215546,0.69307154417038,1.52924871444702,0.67143012881279,0.392875462770462,0.87791383266449,0.544506084918976,0.489538908004761,0.61964339017868,0.532066917419434,0.424246549606323,0.602743148803711,1.59599890708923,1.27945005893707,1.87008154392242
180,2949120,0.466139143705368,0.425880670547485,0.542576193809509,0.632306623458862,0.598574936389923,0.675886571407318,1.13482437133789,1.06301820278168,1.197340965271,0.453239874914289,0.121790312230587,0.889968454837799,1.23729891777039,1.0793389081955,1.32300281524658,1.43865299224854,1.0456109046936,1.80633735656738,0.872870862483978,0.684899270534515,1.54253923892975,0.670874959230423,0.327857226133347,0.957589030265808,0.54328305721283,0.478099465370178,0.630005657672882,0.54111105799675,0.45088329911232,0.610063850879669,1.56082332134247,1.23749530315399,1.82618856430054
181,2965504,0.455650144815445,0.406129539012909,0.507190227508545,0.654198944568634,0.586539030075073,0.722615540027618,1.12580173015594,1.0764194726944,1.20480453968048,0.453158926218748,0.13981206715107,0.804004013538361,1.24712827205658,1.10110640525818,1.32885384559631,1.44562926292419,1.01394903659821,1.83166646957397,0.882947385311127,0.696108520030975,1.57874190807343,0.667241775989533,0.291719675064087,0.998480498790741,0.545361697673798,0.490593791007996,0.634013831615448,0.544290715456009,0.459241956472397,0.61307293176651,1.58528201580048,1.26762008666992,1.88826084136963
182,2981888,0.466803348064423,0.432676404714584,0.483455061912537,0.656279408931732,0.62021541595459,0.718611180782318,1.11218473911285,1.05611598491669,1.13520646095276,0.483200579881668,0.152890905737877,0.792949318885803,1.23565382957459,1.15319776535034,1.31883597373962,1.44929988384247,0.972786903381348,1.81766963005066,0.886846649646759,0.689802527427673,1.61954569816589,0.631046217679977,0.210857838392258,0.949499249458313,0.54689062833786,0.502618551254272,0.632879018783569,0.544221919775009,0.461451023817062,0.610912322998047,1.62451536655426,1.41246962547302,1.75550389289856
183,2998272,0.480974215269089,0.447287261486053,0.51356428861618,0.64997456073761,0.605561017990112,0.692174255847931,1.1174569606781,1.09067845344543,1.18267691135407,0.490360332652926,0.109404943883419,0.82819938659668,1.20482106208801,1.08924400806427,1.31847655773163,1.47271193265915,0.998267710208893,1.80361652374268,0.891227626800537,0.694683313369751,1.61556553840637,0.641232851147652,0.150951579213142,1.00919139385223,0.5462826192379,0.494316130876541,0.631846725940704,0.546735167503357,0.468471527099609,0.619451403617859,1.59420931339264,1.31153523921967,1.88040733337402
184,3014656,0.476765418052673,0.436254650354385,0.506415963172913,0.642186498641968,0.560742318630219,0.716711819171906,1.11878018379211,1.09432506561279,1.14998352527618,0.453599022701383,0.116701029241085,0.787378907203674,1.24866416454315,1.07410204410553,1.37537086009979,1.49627766609192,1.04720818996429,1.8823903799057,0.885732543468475,0.691361665725708,1.60552179813385,0.639768955111504,0.130633160471916,0.97980135679245,0.548589777946472,0.502209305763245,0.631618559360504,0.549134510755539,0.4689721763134,0.60820609331131,1.59150369167328,1.32745003700256,1.81880080699921
