Env_step,MAP_NAME: smacv2_20_units - _step,MAP_NAME: smacv2_20_units - _step__MIN,MAP_NAME: smacv2_20_units - _step__MAX,MAP_NAME: smacv2_20_units - win_rate,MAP_NAME: smacv2_20_units - win_rate__MIN,MAP_NAME: smacv2_20_units - win_rate__MAX,MAP_NAME: smacv2_10_units - _step,MAP_NAME: smacv2_10_units - _step__MIN,MAP_NAME: smacv2_10_units - _step__MAX,MAP_NAME: smacv2_10_units - win_rate,MAP_NAME: smacv2_10_units - win_rate__MIN,MAP_NAME: smacv2_10_units - win_rate__MAX,MAP_NAME: smacv2_5_units - _step,MAP_NAME: smacv2_5_units - _step__MIN,MAP_NAME: smacv2_5_units - _step__MAX,MAP_NAME: smacv2_5_units - win_rate,MAP_NAME: smacv2_5_units - win_rate__MIN,MAP_NAME: smacv2_5_units - win_rate__MAX,MAP_NAME: 27m_vs_30m - _step,MAP_NAME: 27m_vs_30m - _step__MIN,MAP_NAME: 27m_vs_30m - _step__MAX,MAP_NAME: 27m_vs_30m - win_rate,MAP_NAME: 27m_vs_30m - win_rate__MIN,MAP_NAME: 27m_vs_30m - win_rate__MAX,MAP_NAME: 10m_vs_11m - _step,MAP_NAME: 10m_vs_11m - _step__MIN,MAP_NAME: 10m_vs_11m - _step__MAX,MAP_NAME: 10m_vs_11m - win_rate,MAP_NAME: 10m_vs_11m - win_rate__MIN,MAP_NAME: 10m_vs_11m - win_rate__MAX,MAP_NAME: 6h_vs_8z - _step,MAP_NAME: 6h_vs_8z - _step__MIN,MAP_NAME: 6h_vs_8z - _step__MAX,MAP_NAME: 6h_vs_8z - win_rate,MAP_NAME: 6h_vs_8z - win_rate__MIN,MAP_NAME: 6h_vs_8z - win_rate__MAX,MAP_NAME: 5m_vs_6m - _step,MAP_NAME: 5m_vs_6m - _step__MIN,MAP_NAME: 5m_vs_6m - _step__MAX,MAP_NAME: 5m_vs_6m - win_rate,MAP_NAME: 5m_vs_6m - win_rate__MIN,MAP_NAME: 5m_vs_6m - win_rate__MAX,MAP_NAME: 3s5z - _step,MAP_NAME: 3s5z - _step__MIN,MAP_NAME: 3s5z - _step__MAX,MAP_NAME: 3s5z - win_rate,MAP_NAME: 3s5z - win_rate__MIN,MAP_NAME: 3s5z - win_rate__MAX,MAP_NAME: 3s5z_vs_3s6z - _step,MAP_NAME: 3s5z_vs_3s6z - _step__MIN,MAP_NAME: 3s5z_vs_3s6z - _step__MAX,MAP_NAME: 3s5z_vs_3s6z - win_rate,MAP_NAME: 3s5z_vs_3s6z - win_rate__MIN,MAP_NAME: 3s5z_vs_3s6z - win_rate__MAX,MAP_NAME: 3s_vs_5z - _step,MAP_NAME: 3s_vs_5z - _step__MIN,MAP_NAME: 3s_vs_5z - _step__MAX,MAP_NAME: 3s_vs_5z - win_rate,MAP_NAME: 3s_vs_5z - win_rate__MIN,MAP_NAME: 3s_vs_5z - win_rate__MAX,MAP_NAME: 2s3z - _step,MAP_NAME: 2s3z - _step__MIN,MAP_NAME: 2s3z - _step__MAX,MAP_NAME: 2s3z - win_rate,MAP_NAME: 2s3z - win_rate__MIN,MAP_NAME: 2s3z - win_rate__MAX
3375104,206,206,206,0.00968547477386892,0.0026881720405072,0.014492753893137,206,206,206,0.0966795898973942,0.0500000007450581,0.131498470902443,206,206,206,0.350916039943695,0.279661029577255,0.412568300962448,206,206,206,0.000689687952399254,0,0.0017761989729479,206,206,206,0.259561088681221,0.155792281031609,0.296437650918961,206,206,206,0.710324382781982,0.454861104488373,0.948586106300354,206,206,206,0.0258345443755388,0.00818833149969578,0.0549943894147873,206,206,206,0.192051874473691,0.00448430515825748,0.574162662029266,206,206,206,0.00294117648154497,0,0.0147058824077249,206,206,206,0.0179819786921144,0,0.0684931501746178,206,206,206,0.883818256855011,0.739726006984711,0.948339462280273
3391488,207,207,207,0.0117126089520752,0.00298507465049624,0.0292397662997246,207,207,207,0.0828296571969986,0.0543806664645672,0.110778443515301,207,207,207,0.313432437181473,0.252100855112076,0.37016573548317,207,207,207,0.000337268132716417,0,0.00168634066358209,207,207,207,0.265076103806496,0.149456515908241,0.319484233856201,207,207,207,0.684457516670227,0.390070915222168,0.929292917251587,207,207,207,0.0269762933254242,0.00822199415415525,0.0763187408447266,207,207,207,0.180693567171693,0.01171875,0.49295774102211,207,207,207,0.00143369175493717,0,0.00716845877468586,207,207,207,0.0223375129513443,0.0040816324763,0.0691244229674339,207,207,207,0.875050473213196,0.75,0.958174884319305
3407872,208,208,208,0.00995500963181257,0.00529100513085723,0.015772869810462,208,208,208,0.0863137766718864,0.0664652585983276,0.10736196488142,208,208,208,0.335060685873032,0.267029970884323,0.405247807502747,208,208,208,0,0,0,208,208,208,0.267962378263473,0.162162154912949,0.31277534365654,208,208,208,0.687104368209839,0.441696107387543,0.914948463439941,208,208,208,0.0231103776022792,0.00407331995666027,0.0532276332378387,208,208,208,0.202309043053538,0.00456620985642076,0.634782612323761,208,208,208,0.0014391468372196,0,0.00364963500760496,208,208,208,0.0198437267914414,0,0.0628019347786903,208,208,208,0.895586979389191,0.795454561710358,0.943608999252319
3424256,209,209,209,0.0100528808310628,0,0.0175953079015017,209,209,209,0.0997772082686424,0.0554016605019569,0.14457830786705,209,209,209,0.330984568595886,0.295890420675278,0.430985927581787,209,209,209,0,0,0,209,209,209,0.254736307263374,0.137096777558327,0.311740905046463,209,209,209,0.686119729280472,0.309764295816421,0.915841579437256,209,209,209,0.0289279105141759,0.0132517842575908,0.0615212544798851,209,209,209,0.170100430771709,0,0.486111104488373,209,209,209,0.00148698883131146,0,0.00743494415655732,209,209,209,0.0235104748047888,0,0.0681818202137947,209,209,209,0.886495518684387,0.740088105201721,0.954545438289642
3440640,210,210,210,0.0128998536616564,0.00533333327621222,0.0251572318375111,210,210,210,0.0848986349999905,0.0472222231328487,0.118343196809292,210,210,210,0.360338306427002,0.308123260736465,0.416666656732559,210,210,210,0.00033222590573132,0,0.0016611295286566,210,210,210,0.283591377735138,0.185286104679108,0.331651955842972,210,210,210,0.672080719470978,0.383275270462036,0.923076927661896,210,210,210,0.0265339819714427,0.00817995890974999,0.0604332946240902,210,210,210,0.162886484712362,0.00465116277337074,0.519047617912293,210,210,210,0.00210403860546648,0,0.00680272094905376,210,210,210,0.0334170481190085,0.00427350448444486,0.0938967168331146,210,210,210,0.887512373924255,0.724770665168762,0.958015263080597
3457024,211,211,211,0.0114969483111054,0.00258397939614952,0.0169971678406,211,211,211,0.0998264357447624,0.0683060139417648,0.131428569555283,211,211,211,0.323907077312469,0.291784703731537,0.339673906564713,211,211,211,0,0,0,211,211,211,0.253067636489868,0.174089074134827,0.28571429848671,211,211,211,0.685153472423553,0.381294965744019,0.937810957431793,211,211,211,0.0264835776761174,0.00304878037422895,0.0510783195495606,211,211,211,0.187727485783398,0.00760456267744303,0.493333339691162,211,211,211,0.00370547454804182,0,0.0149812735617161,211,211,211,0.0314597245305777,0.00497512426227331,0.073529414832592,211,211,211,0.899087429046631,0.801762104034424,0.945525288581848
3473408,212,212,212,0.011937534622848,0,0.0330578498542309,212,212,212,0.105568565428257,0.0545454546809197,0.177710846066475,212,212,212,0.337915867567062,0.266666680574417,0.402266293764114,212,212,212,0,0,0,212,212,212,0.256892693042755,0.138121545314789,0.302030444145203,212,212,212,0.691412472724915,0.358108103275299,0.930412352085114,212,212,212,0.0269218729808927,0.00820512790232897,0.053530752658844,212,212,212,0.167981931567192,0,0.445497632026672,212,212,212,0.00665818294510245,0,0.0192307699471712,212,212,212,0.0259626061655581,0,0.0697674453258514,212,212,212,0.892696070671082,0.782608687877655,0.952941179275513
3489792,213,213,213,0.0140736610628665,0.00514138815924525,0.0227272734045982,213,213,213,0.0708696633577347,0.0636363625526428,0.0769230797886848,213,213,213,0.331999415159225,0.301939070224762,0.379581153392792,213,213,213,0,0,0,213,213,213,0.274699893593788,0.16621620953083,0.31091371178627,213,213,213,0.68265500664711,0.345454543828964,0.944862127304077,213,213,213,0.0297050144523382,0.0111902337521315,0.0603644661605358,213,213,213,0.1735668273177,0.00389105058275163,0.483870953321457,213,213,213,0.00435396260581911,0,0.0146520147100091,213,213,213,0.0298854888416827,0,0.073529414832592,213,213,213,0.91766300201416,0.799126625061035,0.958955228328705
3506176,214,214,214,0.0170900915749371,0.00267379684373736,0.0323624610900879,214,214,214,0.0846852257847786,0.0550724640488625,0.125,214,214,214,0.349665343761444,0.286118984222412,0.394957989454269,214,214,214,0.00034188034478575,0,0.00170940172392875,214,214,214,0.259931793808937,0.159459456801415,0.317985624074936,214,214,214,0.654698199033737,0.349315077066421,0.917948722839356,214,214,214,0.0310487346723676,0.00406091380864382,0.0715909078717232,214,214,214,0.191429865732789,0,0.504504501819611,214,214,214,0.00519485506229103,0,0.0153846153989434,214,214,214,0.0198175243102014,0.00427350448444486,0.0478468909859657,214,214,214,0.910058772563934,0.834821403026581,0.949612379074097
3522560,215,215,215,0.0111323285847902,0.00534759368747473,0.0136986300349236,215,215,215,0.0762431122362614,0.0425531901419163,0.0946745574474335,215,215,215,0.348687797784805,0.290229886770248,0.401734113693237,215,215,215,0,0,0,215,215,215,0.272314891219139,0.164642378687859,0.319693088531494,215,215,215,0.692622429132461,0.408450692892075,0.933673441410065,215,215,215,0.0277883693575859,0.00724637694656849,0.0586907453835011,215,215,215,0.196392963174731,0,0.538095235824585,215,215,215,0.0058533975854516,0,0.0149812735617161,215,215,215,0.030309684202075,0,0.0645161271095276,215,215,215,0.901931965351105,0.759656667709351,0.974074065685272
3538944,216,216,216,0.0139546033926308,0.00267379684373736,0.0249221175909042,216,216,216,0.0877904787659645,0.0679012313485146,0.112462006509304,216,216,216,0.340764343738556,0.287262886762619,0.392953932285309,216,216,216,0,0,0,216,216,216,0.266956579685211,0.173854440450668,0.305412381887436,216,216,216,0.693103361129761,0.390070915222168,0.952499985694885,216,216,216,0.0259794569574296,0.00614754110574722,0.062006764113903,216,216,216,0.183040306717157,0,0.525114178657532,216,216,216,0.00727885975502431,0,0.0150375943630934,216,216,216,0.0397085837088525,0.00416666688397527,0.113300494849682,216,216,216,0.920493388175964,0.862831830978394,0.968871593475342
3555328,217,217,217,0.0143825987353921,0.00593471806496382,0.0291545186191797,217,217,217,0.0836387395858765,0.0490463227033615,0.109144546091557,217,217,217,0.32148066163063,0.262295067310333,0.390374332666397,217,217,217,0,0,0,217,217,217,0.280323019623756,0.165545091032982,0.340588986873627,217,217,217,0.71107804775238,0.423357665538788,0.947499990463257,217,217,217,0.0249051110818982,0.00796812772750855,0.0498839914798737,217,217,217,0.192051000893116,0,0.533333361148834,217,217,217,0.00220938315615058,0,0.00746268639340997,217,217,217,0.0312772619538009,0.00469483574852347,0.0913461521267891,217,217,217,0.907979953289032,0.84549355506897,0.965116262435913
3571712,218,218,218,0.0118179933167994,0,0.025000000372529,218,218,218,0.0991890802979469,0.0825688093900681,0.112094394862652,218,218,218,0.329716402292252,0.246376812458038,0.393162399530411,218,218,218,0,0,0,218,218,218,0.278599306941032,0.190150484442711,0.328697860240936,218,218,218,0.714013850688934,0.450909078121185,0.934010148048401,218,218,218,0.0241367055103183,0.00707070715725422,0.0495495498180389,218,218,218,0.208667254541069,0,0.615384638309479,218,218,218,0.00812251274473965,0,0.015625,218,218,218,0.037628959864378,0.00829875562340021,0.0697674453258514,218,218,218,0.901948010921478,0.796460151672363,0.988929867744446
3588096,219,219,219,0.00776703227311373,0,0.015772869810462,219,219,219,0.0954701751470566,0.0754189938306809,0.133531153202057,219,219,219,0.349228066205978,0.280991733074188,0.385245889425278,219,219,219,0.000346020772121847,0,0.00173010386060923,219,219,219,0.274172070622444,0.15384615957737,0.312342584133148,219,219,219,0.728093594312668,0.494584828615189,0.936224460601807,219,219,219,0.0319671037606895,0.00697906268760562,0.0671217292547226,219,219,219,0.190816847980022,0,0.572093009948731,219,219,219,0.00522165480069816,0,0.0224719103425741,219,219,219,0.0233248645439744,0,0.0549999997019768,219,219,219,0.923440158367157,0.836820065975189,0.984615385532379
3604480,220,220,220,0.0168998504057527,0.00518134701997042,0.0345821343362331,220,220,220,0.0735633060336113,0.0586592182517052,0.0965732112526894,220,220,220,0.352561974525452,0.300813019275665,0.384196192026138,220,220,220,0,0,0,220,220,220,0.266477745771408,0.160273969173431,0.329113930463791,220,220,220,0.716901433467865,0.454861104488373,0.93034827709198,220,220,220,0.0286427380517125,0.00821355264633894,0.0614334456622601,220,220,220,0.180258323252201,0,0.538116574287415,220,220,220,0.00521640372462571,0,0.0224719103425741,220,220,220,0.0467447612434626,0.00440528616309166,0.125,220,220,220,0.913161492347717,0.836283206939697,0.970149278640747
3620864,221,221,221,0.0142564488574862,0.0107526881620288,0.0165289249271154,221,221,221,0.0872210167348385,0.0602739714086056,0.122388057410717,221,221,221,0.348893511295319,0.331460684537888,0.385915488004684,221,221,221,0,0,0,221,221,221,0.267796531319618,0.168918922543526,0.294836968183517,221,221,221,0.729677665233612,0.423076927661896,0.929824590682983,221,221,221,0.0313448831439018,0.0132248215377331,0.0604703240096569,221,221,221,0.212553264945745,0,0.620370388031006,221,221,221,0.00430754008702934,0,0.0105263162404299,221,221,221,0.0284125147387385,0.00865800864994526,0.0631067976355553,221,221,221,0.902769815921783,0.830357134342194,0.973880589008331
3637248,222,222,222,0.0201640009880066,0.00785340275615454,0.0367231629788876,222,222,222,0.0970743298530579,0.0790273547172546,0.138328537344933,222,222,222,0.360905963182449,0.328767120838165,0.393530994653702,222,222,222,0,0,0,222,222,222,0.281373602151871,0.169630646705627,0.324873089790344,222,222,222,0.736436599493027,0.400000005960465,0.944444417953491,222,222,222,0.0288644157350063,0.0102564105764031,0.0482062771916389,222,222,222,0.199649382382631,0,0.583732068538666,222,222,222,0.00458021927624941,0,0.0119521915912628,222,222,222,0.0294643960893154,0,0.106280192732811,222,222,222,0.905873394012451,0.813852787017822,0.962825298309326
3653632,223,223,223,0.0121360499411821,0,0.0225352104753256,223,223,223,0.0909367263317108,0.0661156997084618,0.119760476052761,223,223,223,0.353541141748428,0.306629836559296,0.419354826211929,223,223,223,0.0006837606895715,0,0.0034188034478575,223,223,223,0.281898120045662,0.201612904667854,0.324250668287277,223,223,223,0.74259814620018,0.478102177381516,0.910941481590271,223,223,223,0.0263256715610623,0.0112474439665675,0.0536312833428383,223,223,223,0.202305808570236,0.00369003694504499,0.537037014961243,223,223,223,0.00533505734056234,0,0.0156862754374743,223,223,223,0.029697254486382,0.00881057232618332,0.0625,223,223,223,0.911510634422302,0.831223607063293,0.977443635463715
3670016,224,224,224,0.0152309743687511,0.00795756001025438,0.0244648326188326,224,224,224,0.0908651575446129,0.0508982017636299,0.133126929402351,224,224,224,0.342320328950882,0.301408439874649,0.397297292947769,224,224,224,0.000347222224809229,0,0.00173611112404615,224,224,224,0.267326235771179,0.157894730567932,0.328662425279617,224,224,224,0.744576776027679,0.5,0.927835047245026,224,224,224,0.0301848277449608,0.0100704934448004,0.0590200461447239,224,224,224,0.189093922870234,0.0038610037881881,0.545454561710358,224,224,224,0.00898619764484465,0,0.0266159698367119,224,224,224,0.0345052279531956,0.0042194090783596,0.0758293867111206,224,224,224,0.900161159038544,0.810924351215363,0.977777779102325
3686400,225,225,225,0.0138117817230523,0.00515463901683688,0.0205278601497412,225,225,225,0.0831581562757492,0.06748466193676,0.0923076942563057,225,225,225,0.347495687007904,0.288888901472092,0.395604401826859,225,225,225,0,0,0,225,225,225,0.272198441624641,0.185950413346291,0.317258894443512,225,225,225,0.722075814008713,0.457142859697342,0.920397996902466,225,225,225,0.0303132347762585,0.013306038454175,0.0705487132072449,225,225,225,0.179774978756905,0.00375939859077334,0.525821566581726,225,225,225,0.00841736737638712,0,0.0313725508749485,225,225,225,0.0385285477153957,0.00483091780915856,0.100000001490116,225,225,225,0.911443221569061,0.804444432258606,0.988805949687958
3702784,226,226,226,0.0106864251662046,0,0.0179104469716549,226,226,226,0.0868126228451729,0.0542857125401497,0.124260358512402,226,226,226,0.344886964559555,0.302593648433685,0.379403799772263,226,226,226,0.000348432059399784,0,0.00174216029699892,226,226,226,0.284934520721436,0.173734605312347,0.349489808082581,226,226,226,0.703422766923904,0.387205392122269,0.908860743045807,226,226,226,0.0322581833228469,0.0133744860067964,0.0636160746216774,226,226,226,0.170094711473212,0.00389105058275163,0.490990996360779,226,226,226,0.00538505334407091,0,0.0159362554550171,226,226,226,0.0414722265675664,0.00854700896888971,0.0723981931805611,226,226,226,0.911556696891785,0.826446294784546,0.967153310775757
3719168,227,227,227,0.0145092104561627,0.00268096523359418,0.0348837226629257,227,227,227,0.0917850576341152,0.0461956523358822,0.118749998509884,227,227,227,0.34581526517868,0.280898869037628,0.447222232818604,227,227,227,0.000357142859138548,0,0.00178571429569274,227,227,227,0.263583707809448,0.170998632907867,0.302325576543808,227,227,227,0.728041923046112,0.44326239824295,0.926208674907684,227,227,227,0.0273433918133378,0.0101832989603281,0.0519773997366428,227,227,227,0.18340799966827,0,0.521126747131348,227,227,227,0.00221130889840424,0,0.00738007389008999,227,227,227,0.0270604317076504,0,0.0700000002980232,227,227,227,0.917399072647095,0.841880321502686,0.984674334526062
3735552,228,228,228,0.0130732677876949,0,0.0231884066015482,228,228,228,0.0963588029146194,0.0621621608734131,0.141566261649132,228,228,228,0.346475404500961,0.31268435716629,0.386554628610611,228,228,228,0,0,0,228,228,228,0.272463724017143,0.19535519182682,0.323155224323273,228,228,228,0.708487772941589,0.405405402183533,0.928388774394989,228,228,228,0.031683817692101,0.0153061226010323,0.0662921369075775,228,228,228,0.198171067144722,0.00392156885936856,0.502304136753082,228,228,228,0.00761309079825878,0,0.0158730167895556,228,228,228,0.0325127557851374,0.00492610828951001,0.0817307680845261,228,228,228,0.908710503578186,0.824034333229065,0.964912295341492
3751936,229,229,229,0.0145087161101401,0.00267379684373736,0.0246153846383095,229,229,229,0.0919360272586346,0.0477528087794781,0.122448980808258,229,229,229,0.36171458363533,0.301104962825775,0.408219188451767,229,229,229,0,0,0,229,229,229,0.28518939614296,0.188933879137039,0.339743584394455,229,229,229,0.733676636219025,0.489510476589203,0.934343457221985,229,229,229,0.0362421980127692,0.0122448978945613,0.0697142854332924,229,229,229,0.188695029774681,0.0038167939055711,0.538095235824585,229,229,229,0.00526345800608397,0,0.0145985400304198,229,229,229,0.0298480057157576,0.0047846888191998,0.0869565233588219,229,229,229,0.912226998806,0.834782600402832,0.964705884456635
3768320,230,230,230,0.0117019414901733,0.00534759368747473,0.0174927115440369,230,230,230,0.105099073052406,0.0658682659268379,0.141975313425064,230,230,230,0.364965331554413,0.321839094161987,0.40804597735405,230,230,230,0,0,0,230,230,230,0.281085759401321,0.228454172611237,0.317991644144058,230,230,230,0.727362644672394,0.523131668567658,0.948019802570343,230,230,230,0.0295167746022344,0.00919305440038443,0.0557451657950878,230,230,230,0.188189662620425,0.00377358496189117,0.540178596973419,230,230,230,0.0135069014504552,0,0.0522088371217251,230,230,230,0.0302329185418785,0.00490196095779538,0.0837438404560089,230,230,230,0.922112262248993,0.857758641242981,0.962962985038757
3784704,231,231,231,0.00949325989931822,0,0.0143678160384297,231,231,231,0.0934673808515072,0.0573065914213657,0.121118009090424,231,231,231,0.350817322731018,0.307917892932892,0.402234643697739,231,231,231,0.000352112669497728,0,0.00176056334748864,231,231,231,0.28323629796505,0.201086953282356,0.328263610601425,231,231,231,0.734370958805084,0.595155715942383,0.926892936229706,231,231,231,0.0255634620785713,0.00812182761728764,0.0473506189882755,231,231,231,0.192741859145463,0.00757575780153275,0.557142853736877,231,231,231,0.0116169377230108,0,0.046875,231,231,231,0.0322083843871951,0.00900900922715664,0.0761904790997505,231,231,231,0.918576443195343,0.823529422283173,0.984732806682587
3801088,232,232,232,0.0167889933567494,0.00258397939614952,0.0410094633698463,232,232,232,0.094369138032198,0.0605187304317951,0.151975691318512,232,232,232,0.355336463451385,0.299145311117172,0.386740326881409,232,232,232,0,0,0,232,232,232,0.298395618796349,0.19781719148159,0.35257214307785,232,232,232,0.758259296417236,0.583916068077087,0.944999992847443,232,232,232,0.0343922080472112,0.0100908176973462,0.0734463259577751,232,232,232,0.169944648724049,0.00743494415655732,0.475336313247681,232,232,232,0.00868000262416899,0,0.0396825410425663,232,232,232,0.0307657655328512,0,0.0798122063279152,232,232,232,0.922789418697357,0.854700863361359,0.962121188640595
3817472,233,233,233,0.0142294058110565,0.00258397939614952,0.0273556225001812,233,233,233,0.0798503518104553,0.0431034490466118,0.117647059261799,233,233,233,0.349709421396255,0.311111122369766,0.393678158521652,233,233,233,0.00107243983075023,0,0.00352733675390482,233,233,233,0.286626228690147,0.183561637997627,0.361323148012161,233,233,233,0.74579815864563,0.595818817615509,0.920716106891632,233,233,233,0.0293269116431475,0.00920245423913002,0.0683856531977654,233,233,233,0.1851462286897,0.00729927001520991,0.442477881908417,233,233,233,0.01025185957551,0,0.0359999984502792,233,233,233,0.0429087501019239,0.00877192988991737,0.0931372568011284,233,233,233,0.922182631492615,0.842105269432068,0.981617629528046
3833856,234,234,234,0.0132532129064202,0.00797872338443995,0.0185758508741856,234,234,234,0.0924887254834175,0.0488505735993385,0.120943956077099,234,234,234,0.360740721225739,0.303116142749786,0.445983380079269,234,234,234,0.000687546841800213,0,0.00177935941610485,234,234,234,0.279731240868568,0.188186809420586,0.324585646390915,234,234,234,0.7343425989151,0.527777791023254,0.932668328285217,234,234,234,0.0274007335305214,0.0101936794817448,0.0553047396242619,234,234,234,0.179882327839732,0,0.42990654706955,234,234,234,0.0100638955831528,0,0.0264150947332382,234,234,234,0.045827092975378,0.00985221657902002,0.112745098769665,234,234,234,0.919517123699188,0.861924707889557,0.978947341442108
3850240,235,235,235,0.0181600370444357,0.00512820528820157,0.0447284355759621,235,235,235,0.0890036813914776,0.0547550432384014,0.133956387639046,235,235,235,0.375107312202454,0.32861191034317,0.437333345413208,235,235,235,0.00035335689317435,0,0.00176678446587175,235,235,235,0.286954393982887,0.203830376267433,0.337888211011887,235,235,235,0.739746987819672,0.512367486953735,0.923076927661896,235,235,235,0.0311948023736477,0.0142857143655419,0.0566666685044766,235,235,235,0.185110395494848,0,0.476190477609634,235,235,235,0.012428820412606,0,0.0357142873108387,235,235,235,0.0432203425094485,0.0127659570425749,0.0891089141368866,235,235,235,0.922075605392456,0.826086938381195,0.974074065685272
3866624,236,236,236,0.0209110893309116,0.00262467190623283,0.0319767445325851,236,236,236,0.0933411486446857,0.0564971752464771,0.135693222284317,236,236,236,0.353414064645767,0.300000011920929,0.416893720626831,236,236,236,0,0,0,236,236,236,0.278088304400444,0.192098096013069,0.31288343667984,236,236,236,0.740258407592773,0.527210891246796,0.936507940292358,236,236,236,0.0349447241052985,0.0132517842575908,0.078740157186985,236,236,236,0.182296696864069,0,0.461187213659287,236,236,236,0.00839406405575573,0,0.0308880303055048,236,236,236,0.0367364192381501,0,0.0833333358168602,236,236,236,0.939880919456482,0.871794879436493,0.98257839679718
3883008,237,237,237,0.0163750217296183,0.00529100513085723,0.0289017334580421,237,237,237,0.0992298021912575,0.075581394135952,0.145015105605125,237,237,237,0.368076801300049,0.328651696443558,0.395095378160477,237,237,237,0.000378787890076637,0,0.00189393945038319,237,237,237,0.275906834006309,0.17493112385273,0.319999992847443,237,237,237,0.75311427116394,0.513793110847473,0.914141416549683,237,237,237,0.0302140947431326,0.00917431153357029,0.0717539861798286,237,237,237,0.172021257504821,0.00369003694504499,0.435185194015503,237,237,237,0.00868094181641936,0,0.0323886647820473,237,237,237,0.0516289317980409,0.0100502511486411,0.112745098769665,237,237,237,0.937162637710571,0.849137902259827,0.977859795093536
3899392,238,238,238,0.017114584473893,0.00253807101398706,0.0342857129871845,238,238,238,0.099876756966114,0.0729483291506767,0.133136093616486,238,238,238,0.349929416179657,0.306358367204666,0.439226508140564,238,238,238,0,0,0,238,238,238,0.283502942323685,0.207650274038315,0.327323168516159,238,238,238,0.779893481731415,0.55972695350647,0.951653957366943,238,238,238,0.0341428687795997,0.0153531217947602,0.0732807219028473,238,238,238,0.161666120402515,0.00358422938734293,0.41747573018074,238,238,238,0.0110327563714236,0,0.0445344112813473,238,238,238,0.0360374744981527,0,0.0857142880558968,238,238,238,0.946621310710907,0.87111109495163,0.97761195898056
3915776,239,239,239,0.0139843451790512,0.00515463901683688,0.0269461069256067,239,239,239,0.0938275195658207,0.0517241396009922,0.125,239,239,239,0.341962146759033,0.294285714626312,0.386740326881409,239,239,239,0,0,0,239,239,239,0.279372489452362,0.209431350231171,0.306351184844971,239,239,239,0.780069625377655,0.5872483253479,0.916666686534882,239,239,239,0.0334462711587548,0.0123329907655716,0.0711060911417007,239,239,239,0.159906593803316,0.00735294120386243,0.428571432828903,239,239,239,0.0191888988018036,0,0.0702479332685471,239,239,239,0.0486430002376437,0.00450450461357832,0.0825688093900681,239,239,239,0.947232282161713,0.851063847541809,0.989285707473755
3932160,240,240,240,0.0145657235756516,0,0.0273556225001812,240,240,240,0.0842051856219769,0.0536723174154758,0.116959065198898,240,240,240,0.34211762547493,0.300000011920929,0.401098906993866,240,240,240,0,0,0,240,240,240,0.271356984972954,0.228687420487404,0.29013255238533,240,240,240,0.787459981441498,0.621993124485016,0.936224460601807,240,240,240,0.032129280641675,0.0101936794817448,0.0645879730582237,240,240,240,0.165684938430786,0,0.449999988079071,240,240,240,0.00723519828170538,0,0.0285714287310839,240,240,240,0.0442186868749559,0.00431034481152892,0.11707317084074,240,240,240,0.940676403045654,0.831858396530151,0.972881376743317
3948544,241,241,241,0.0177016267552972,0.0078125,0.0231213867664337,241,241,241,0.0998888313770294,0.070422537624836,0.135135129094124,241,241,241,0.345211344957352,0.299465239048004,0.412256270647049,241,241,241,0.000989530561491847,0,0.00317460321821272,241,241,241,0.273596349358559,0.190344825387001,0.303120344877243,241,241,241,0.781276059150696,0.602836906909943,0.924479186534882,241,241,241,0.035380207747221,0.0162271801382303,0.0710259303450584,241,241,241,0.154909155517817,0,0.418719202280045,241,241,241,0.0120280026923865,0,0.0489795915782452,241,241,241,0.0394359914585948,0.0102564105764031,0.08780487626791,241,241,241,0.945485556125641,0.857740581035614,0.984905660152435
3964928,242,242,242,0.0132242578081787,0.00259067350998521,0.0288184434175491,242,242,242,0.0967789627611637,0.0581395365297794,0.140845075249672,242,242,242,0.35951697230339,0.326975464820862,0.413888901472092,242,242,242,0,0,0,242,242,242,0.273576399683952,0.212737128138542,0.308248907327652,242,242,242,0.808279263973236,0.648464143276215,0.949494957923889,242,242,242,0.0338363029062748,0.0101112239062786,0.0692737400531769,242,242,242,0.159706984832883,0,0.428571432828903,242,242,242,0.00961723611690104,0,0.0443548373878002,242,242,242,0.0377682849764824,0.00995024852454662,0.0810810774564743,242,242,242,0.946701979637146,0.868644058704376,0.977443635463715
3981312,243,243,243,0.0130927343387157,0.00260416674427688,0.0225988700985908,243,243,243,0.0906582966446877,0.0370370373129845,0.1411042958498,243,243,243,0.35096982717514,0.315942019224167,0.409604519605637,243,243,243,0.000349040143191814,0,0.00174520071595907,243,243,243,0.287488880753517,0.215847000479698,0.312189042568207,243,243,243,0.800366222858429,0.616438329219818,0.929319381713867,243,243,243,0.0322685508057475,0.00916496943682432,0.0671140924096108,243,243,243,0.186767047364265,0,0.529953896999359,243,243,243,0.00818291553296149,0,0.0296610165387392,243,243,243,0.0319105943664908,0.0101010100916028,0.0597014911472797,243,243,243,0.952536368370056,0.885964930057526,0.981751799583435
