Step,Env_step,MAP_NAME: smacv2_20_units - win_rate,MAP_NAME: smacv2_20_units - win_rate__MIN,MAP_NAME: smacv2_20_units - win_rate__MAX,MAP_NAME: smacv2_10_units - win_rate,MAP_NAME: smacv2_10_units - win_rate__MIN,MAP_NAME: smacv2_10_units - win_rate__MAX,MAP_NAME: smacv2_5_units - win_rate,MAP_NAME: smacv2_5_units - win_rate__MIN,MAP_NAME: smacv2_5_units - win_rate__MAX,MAP_NAME: 27m_vs_30m - win_rate,MAP_NAME: 27m_vs_30m - win_rate__MIN,MAP_NAME: 27m_vs_30m - win_rate__MAX,MAP_NAME: 10m_vs_11m - win_rate,MAP_NAME: 10m_vs_11m - win_rate__MIN,MAP_NAME: 10m_vs_11m - win_rate__MAX,MAP_NAME: 6h_vs_8z - win_rate,MAP_NAME: 6h_vs_8z - win_rate__MIN,MAP_NAME: 6h_vs_8z - win_rate__MAX,MAP_NAME: 5m_vs_6m - win_rate,MAP_NAME: 5m_vs_6m - win_rate__MIN,MAP_NAME: 5m_vs_6m - win_rate__MAX,MAP_NAME: 3s5z - win_rate,MAP_NAME: 3s5z - win_rate__MIN,MAP_NAME: 3s5z - win_rate__MAX,MAP_NAME: 3s5z_vs_3s6z - win_rate,MAP_NAME: 3s5z_vs_3s6z - win_rate__MIN,MAP_NAME: 3s5z_vs_3s6z - win_rate__MAX,MAP_NAME: 3s_vs_5z - win_rate,MAP_NAME: 3s_vs_5z - win_rate__MIN,MAP_NAME: 3s_vs_5z - win_rate__MAX,MAP_NAME: 2s3z - win_rate,MAP_NAME: 2s3z - win_rate__MIN,MAP_NAME: 2s3z - win_rate__MAX
1281,2623488,4.08975856378675,0,8.88888910412788,15.1679953932762,9.75609719753265,21.9512194395065,38.0754482746124,28.0000001192093,50,1.95833340287209,0,6.66666701436043,9.90963846445084,0,37.5,66.9421881437302,45.0980395078659,77.9999971389771,42.0170248299837,0,71.6981112957001,20.3355439007282,10.0000001490116,42.3076927661896,0,0,0,23.0285224318504,3.125,50,68.3179491758347,33.3333343267441,87.9999995231628
1282,2625536,3.69247999042273,0,8.10810774564743,17.1402333676815,6.81818202137947,27.0833343267441,37.055327296257,24.4897961616516,47.826087474823,3.27083334326744,0,11.6666667163372,10.580686070025,0,41.9999986886978,60.648136138916,53.3333361148834,71.4285731315613,38.9871382713318,0,73.0769217014313,17.2061393409967,4.16666679084301,45.8333343267441,0,0,0,17.6843674480915,3.84615398943424,28.0000001192093,73.1239742040634,29.1666656732559,89.6551728248596
1283,2627584,2.23361276090145,0,6.81818202137947,18.4748028218746,10.2564103901386,24.4444444775581,39.6699464321136,31.7073166370392,47.826087474823,2.07885302603245,0,5.55555559694767,10.8774909749627,0,41.1764711141586,69.5651435852051,59.2592597007751,78.125,32.6880876719952,0,70.8333313465118,17.338107675314,0,41.6666656732559,0,0,0,20.8205133676529,6.66666701436043,42.8571432828903,80.7534205913544,68.9655184745789,93.3333337306976
1284,2629632,7.11575342342258,1.47058824077249,15.9090906381607,15.787290558219,4.08163256943226,31.7073166370392,40.7314974069595,31.9148927927017,48.9361703395844,3.69953498244286,0,11.9402982294559,8.01426060497761,0,27.4509817361832,67.3893707990646,47.9999989271164,78.7878811359406,40.1319076120853,0,80.0000011920929,13.2380954921246,4.16666679084301,40.0000005960465,0,0,0,14.707143008709,0,28.0000001192093,74.6199232339859,41.6666656732559,89.6551728248596
1285,2631680,5.7505489140749,0,15.2173906564713,18.307781368494,11.9047619402409,25,32.263178229332,27.6595741510391,35.7142865657806,1.59251848235726,0,5.08474558591843,5.2805432677269,0,13.4615391492844,71.5711188316345,57.407408952713,80.0000011920929,38.5424284636974,0,71.1538434028626,14.5753693580627,0,47.9999989271164,0,0,0,20.1216178387403,3.84615398943424,40.9090906381607,79.1900968551636,26.9230782985687,100
1286,2633728,2.67670482397079,0,5.12820519506931,17.2604849934578,4.54545468091965,30.4347813129425,39.3104255199432,27.2727280855179,48.9795923233032,2.59370319545269,0,8.62068980932236,5.57316310703754,0,15.8730164170265,66.5716707706451,51.0204076766968,75.862067937851,39.2591102421284,0,81.4814805984497,18.4062111377716,0,52.173912525177,1.27016127109528,0,3.22580635547638,22.87353977561,3.99999991059303,45.4545468091965,80.8498448133469,42.8571432828903,96.2962985038757
1287,2635776,4.26449494436383,1.53846153989434,6.52173906564713,19.489630907774,10.8695648610592,25,35.9838625788689,20.4081639647484,46.8085110187531,1.25345619395375,0,4.83870953321457,6.2192309089005,0,19.6428567171097,65.9728986024857,49.0566045045853,83.3333313465118,38.5594499856234,0,73.584908246994,20.248351842165,7.14285746216774,56.0000002384186,0.645161271095276,0,3.22580635547638,22.3745842278004,6.66666701436043,34.7826093435287,82.5593650341034,65.2173936367035,96.7741906642914
1288,2637824,3.43506515026093,0,5.76923079788685,18.7530712038279,4.25531901419163,26.1904776096344,32.9241156578064,24.3902444839478,42.8571432828903,1.81902982294559,0,5.97014911472797,4.58282448351383,0,18.5185179114342,75.8899664878845,62.7451002597809,84.8484873771668,41.1009265854955,1.23456791043282,72.7272748947144,16.8928869813681,4.16666679084301,38.4615391492844,0,0,0,26.9461701065302,0,50,72.2913461923599,14.8148149251938,93.1034505367279
1289,2639872,0.857273153960705,0,2.32558138668537,17.5185968726873,5.12820519506931,35.7142865657806,28.7632256746292,18.3673471212387,42.5925940275192,1.68700264766812,0,6.89655169844627,6.50706816464663,0,31.3725501298904,72.2606790065765,52.9411792755127,83.3333313465118,40.4708588123322,0,70.175439119339,15.8118229359388,4.16666679084301,45.8333343267441,0.625,0,3.125,21.8125556409359,0,42.3076927661896,71.6866588592529,37.5,86.6666674613953
1290,2641920,3.18404361605644,0,7.31707289814949,18.786586523056,4.34782616794109,34.1463416814804,36.2737813591957,21.7391297221184,56.6037714481354,2.39631339907646,0,7.14285746216774,4.7987749800086,0,21.8181818723679,68.7553024291992,57.9999983310699,83.3333313465118,36.9412924349308,0,70.175439119339,14.2301985621452,6.45161271095276,31.0344815254211,0,0,0,26.7879599332809,0,43.4782594442368,75.9942221641541,26.9230782985687,96.4285731315613
1291,2643968,3.73060915619135,0,6.38297870755196,18.8571843504906,10.5263158679008,27.9069781303406,35.9739816188812,20.0000002980232,50,1.86612576246262,0,5.88235296308994,4.55468937754631,0,21.5686276555061,67.9324471950531,51.0204076766968,80.3921580314636,34.5426828041673,0,66.0714268684387,18.6021980643272,3.99999991059303,42.8571432828903,0,0,0,18.6578656733036,0,45.8333343267441,80.8384472131729,40.0000005960465,96.6666638851166
1292,2646016,3.64027883857489,1.92307699471712,6.97674453258514,19.0990902483463,6.81818202137947,30.0000011920929,36.3016632199287,23.8095238804817,47.826087474823,1.90177641808987,0,6.0606062412262,6.36324029415846,0,29.6296298503876,69.9201464653015,55.7692289352417,86.5384638309479,39.0612810105085,0,70.6896543502808,12.0148146897554,3.33333350718021,25.9259253740311,0,0,0,24.0659934282303,3.70370373129845,50,80.476741194725,44.4444447755814,96.6666638851166
1293,2648064,3.11462976038456,0,6.66666701436043,15.7867522537708,6.25,23.0769231915474,36.3996601104736,24.4897961616516,46.6666668653488,1.74963848665357,0,4.22535203397274,4.2436008900404,0,16.3636356592178,65.8922207355499,57.407408952713,69.696968793869,45.0068516284227,0,81.1320781707764,12.7793102711439,4.16666679084301,31.9999992847443,0,0,0,20.2482006698847,0,34.6153855323791,80.4762995243073,50,89.2857134342194
1294,2650112,2.35638983547688,0,4.65116277337074,17.5666950643063,8.88888910412788,23.6842110753059,45.6519091129303,37.7358496189117,55.3191483020783,2.59753860533237,0,7.0175439119339,4.88888889551163,0,24.4444444775581,60.4751420021057,56.86274766922,65.625,33.7631410360336,0,63.4615361690521,12.00797714293,3.33333350718021,23.0769231915474,0,0,0,23.5303029417992,0,40.0000005960465,82.6563090085983,42.8571432828903,100
1295,2652160,4.90368407219648,1.63934417068958,8.88888910412788,16.9476707279682,2.27272734045982,25,38.5375618934631,25.6410270929337,48.9361703395844,2.24722547456622,0,6.66666701436043,3.89859426766634,0,14.583332836628,62.7376937866211,50,74.193549156189,43.8128996640444,0,78.8461565971375,8.72447550296783,0,23.0769231915474,0.625,0,3.125,25.0641823559999,0,42.8571432828903,74.1316866874695,29.6296298503876,96.4285731315613
1296,2654208,3.87920867651701,0,8.69565233588219,15.2673433721066,9.75609719753265,21.9512194395065,45.4574114084244,38.2978737354279,55.7692289352417,3.10252010822296,0,8.95522385835648,3.63719031214714,0,16.9811323285103,58.101851940155,50,63.8888895511627,37.4442501366138,0,80.7692289352417,10.1459223031998,0,22.2222223877907,0,0,0,25.1098908483982,0,52.3809552192688,77.7556639909744,40.0000005960465,100
1297,2656256,3.1480847299099,0,6.97674453258514,15.2709391713142,10.810811072588,22.4999994039536,42.5864642858505,26.0869562625885,55.8139562606812,1.88650690019131,0,6.15384615957737,2.59259253740311,0,12.9629626870155,57.7951693534851,51.5151500701904,66.6666686534882,39.0062068402767,0,76.9230782985687,9.01672258973122,0,20.0000002980232,0,0,0,25.7525081932545,0,43.4782594442368,83.6015522480011,70.8333313465118,96.6666638851166
1298,2658304,4.87355131655932,1.85185186564922,9.5238097012043,20.4000632464886,6.81818202137947,29.7872334718704,36.4635133743286,19.1489368677139,51.9999980926514,3.91666680574417,0,13.3333340287209,2.30992943048477,0,10.3448279201984,66.1055767536163,57.9999983310699,70.9677398204803,42.0139227807522,0,83.9999973773956,13.2949833571911,0,34.7826093435287,0,0,0,21.5285312384367,3.84615398943424,48.1481492519379,79.167645573616,33.3333343267441,96.7741906642914
1299,2660352,2.69969671964645,0,6.97674453258514,13.0372548848391,4.76190485060215,25,38.0208843946457,23.4042555093765,52.2727251052856,2.60317474603653,0,6.66666701436043,2.10370508953929,0,7.2727270424366,60.439954996109,48.9361703395844,68.085104227066,38.1770694628358,0,75.4716992378235,7.53548368811607,0,11.9999997317791,0,0,0,21.8640263751149,2.94117648154497,52.3809552192688,71.9663244485855,43.4782594442368,93.1034505367279
1300,2662400,2.54010699689388,0,5.88235296308994,15.4237085580826,9.5238097012043,23.4042555093765,37.8613778948784,19.5652171969414,62.7451002597809,3.73571783304214,0,12.1212124824524,1.23954746872187,0,5.26315793395042,54.3365687131882,43.75,73.3333349227905,40.8958630263805,0,82.3529422283173,15.5027112364769,0,30.7692319154739,1.93548381328583,0,6.45161271095276,22.9487178474665,0,50,77.8564989566803,36.0000014305115,100
1301,2664448,3.39979618787765,0,6.81818202137947,15.9502470493317,6.1224490404129,26.829269528389,41.0728007555008,25.5813956260681,51.0638296604157,4.61028188467026,0,11.9402982294559,1.92307695746422,0,9.61538478732109,70.7225024700165,48.9795923233032,100,37.2478007152677,0,71.1538434028626,14.853480309248,0,33.3333343267441,0,0,0,23.0399266630411,0,43.9999997615814,75.7774412631989,53.8461565971375,96.5517222881317
1302,2666496,3.06535787880421,0,8.69565233588219,18.1117506325245,6.81818202137947,32.4324309825897,41.5984654426575,29.5454531908035,56.521737575531,4.259740319103,0,20.0000002980232,0.568832680583,0,1.63934417068958,63.1661820411682,55.3191483020783,78.7878811359406,35.828555226326,0,81.1320781707764,18.0190476775169,0,50,0.588235296308994,0,2.94117648154497,23.1636363267899,0,47.9999989271164,70.6098347902298,29.1666656732559,96.2962985038757
1303,2668544,5.88059332221746,2.38095242530107,11.6279073059559,15.5111335217953,6.66666701436043,21.2765961885452,33.6422148346901,22.2222223877907,50.943398475647,4.1280971467495,0,17.7419349551201,1.51251692324877,0,5.35714291036129,63.8182461261749,55.5555582046509,75,36.3259366154671,0,79.5918345451355,11.4456071704626,0,39.1304343938828,0,0,0,27.4545462429523,0,54.1666686534882,69.3639290332794,34.7826093435287,96.4285731315613
1304,2670592,3.38688664138317,0,12.7659574151039,14.8401860892773,2.43902429938316,21.9999998807907,38.4332689642906,23.9999994635582,52.0833313465118,2.90703654289246,0,8.47457647323608,1.98968010023236,0,8.77192988991737,61.3104993104935,42.8571432828903,82.3529422283173,31.5640914812684,0,64.1509413719177,12.2666667401791,0,33.3333343267441,0,0,0,28.9999998360872,0,52.173912525177,77.8390806913376,33.3333343267441,100
1305,2672640,2.25333821028471,0,4.34782616794109,17.233899384737,10.8695648610592,27.6595741510391,38.8935405015945,33.3333343267441,44.8979586362839,3.27027039602399,0,15.0000005960464,1.48726657032967,0,4.21052649617195,63.2419019937515,48.8888889551163,73.5294103622437,36.1888618767261,0,72.2222208976746,9.19430203735828,0,19.2307695746422,0.60606062412262,0,3.0303031206131,20.2888886630535,0,40.7407402992249,77.3075670003891,39.1304343938828,96.6666638851166
1306,2674688,4.49897155165672,2.22222227603197,11.3636367022991,18.2760125398636,6.97674453258514,30.7692319154739,43.1761229038239,32.4999988079071,50,2.59727850556374,0,10.1694911718369,3.30573726445436,0,13.3333340287209,72.995411157608,65.9574449062347,83.3333313465118,34.4920890778303,0,72.9166686534882,8.32962967455387,0,15.9999996423721,1.21212124824524,0,6.0606062412262,27.1622947603464,3.84615398943424,48.2758611440659,79.0384030342102,60.0000023841858,96.6666638851166
1307,2676736,4.01572622358799,0,8.69565233588219,12.7785883843899,7.84313753247261,15.9090906381607,36.3120323419571,26.9230782985687,46.9387769699097,3.45450222492218,0,11.4754095673561,2.65795208513737,0,7.40740746259689,72.0025515556335,50,85.7142865657806,33.6899794265628,1.31578948348761,63.8297855854034,10.1957675069571,0,33.3333343267441,0.60606062412262,0,3.0303031206131,21.0972484946251,7.40740746259689,47.826087474823,77.923771739006,45.8333343267441,92.8571403026581
1308,2678784,2.10540827363729,0,4.44444455206394,22.8047534823418,16.666667163372,30.2325576543808,37.6376461982727,26.0869562625885,52.6315808296204,1.68279971927404,0,5.88235296308994,1.92821959033608,0,8.62068980932236,56.4215689897537,37.5,76.4705896377564,41.9286553561688,0,87.2340440750122,7.02857136726379,0,23.9999994635582,0,0,0,24.1134310513735,3.57142873108387,44.4444447755814,81.4687097072601,62.9629611968994,89.6551728248596
1309,2680832,3.46130330115557,0,10.8695648610592,21.1232748627663,13.6363640427589,26.1904776096344,35.6302297115326,21.2765961885452,47.826087474823,1.29850747063756,0,5.00000007450581,2.29743639007211,0,5.31914904713631,55.2354210615158,27.6595741510391,81.8181812763214,35.7003122754395,1.26582281664014,67.3076927661896,12.4747253954411,0,28.0000001192093,0,0,0,19.6638566255569,3.125,38.4615391492844,81.1971318721771,50,96.6666638851166
1310,2682880,1.89368776977062,0,7.14285746216774,22.75161921978,6.52173906564713,32.6530605554581,42.0157814025879,35.4166656732559,52.0833313465118,2.5,0,12.5,3.93259897828102,0,8.33333358168602,57.8742402791977,35.7142865657806,80.3921580314636,38.7925419956446,0,81.1320781707764,10.6099964678288,0,23.9999994635582,0,0,0,21.8132531642914,3.22580635547638,33.3333343267441,73.1526875495911,31.9999992847443,96.6666638851166
1311,2684928,3.95256906747818,0,15.2173906564713,17.594315558672,6.66666701436043,25.5813956260681,36.0862165689468,30.0000011920929,39.1304343938828,1.85317181050777,0,4.91803288459778,2.93561208993196,0,7.0175439119339,66.0054445266724,52.9411792755127,81.8181812763214,37.5950168073177,0,72.5490212440491,8.52535635232925,0,26.9230782985687,1.29032254219055,0,6.45161271095276,22.2247989475727,3.70370373129845,33.3333343267441,72.6153844594955,40.0000005960465,88.4615361690521
1312,2686976,2.12541744112968,0,4.54545468091965,21.4254321157932,7.69230797886848,35.8974367380142,41.1797297000885,36.3636374473572,43.75,1.9766054302454,0,8.47457647323608,3.90685716643929,0,15.0943398475647,63.18608045578,37.9999995231628,90.3846144676209,34.2103388905525,0,68.6274528503418,6.66895627975464,0,15.384615957737,0,0,0,26.6894592344761,3.70370373129845,42.3076927661896,77.3968267440796,55.5555582046509,89.2857134342194
1313,2689024,3.72448988258839,0,8.33333358168602,19.5556078851223,10.0000001490116,36.3636374473572,37.861225605011,33.3333343267441,41.6666656732559,2.8931450843811,0,12.9032254219055,1.92454516887665,0,5.26315793395042,67.0088845491409,41.6666656732559,85.1851880550385,37.5578826665878,0,70.5882370471954,9.23847064375877,0,23.9999994635582,0,0,0,28.4761907160282,6.66666701436043,37.5,73.3269000053406,50,84.6153855323792
1314,2691072,4.98023498803377,2.17391308397055,10.8695648610592,21.7152012884617,10.416666418314,32.4999988079071,34.3243002891541,30.1886796951294,37.7358496189117,2.56805345416069,0,6.77966102957726,1.57131962478161,0,4.34782616794109,64.0812653303146,45.0980395078659,90.1960790157318,38.5420391708612,0,78.8461565971375,8.42433862388134,3.57142873108387,15.9999996423721,0,0,0,21.7195583879948,0,36.0000014305115,79.8412346839905,56.0000002384186,96.6666638851166
1315,2693120,2.32277534902096,0,7.69230797886848,16.2462441623211,10.0000001490116,21.4285716414452,42.9936856031418,31.25,60.0000023841858,2.95436769723892,0,10.0000001490116,4.51887294650078,0,17.5438597798347,53.4065091609955,42.2222226858139,75.4716992378235,35.2581962384284,1.26582281664014,68.085104227066,7.7934879809618,3.57142873108387,11.9999997317791,0,0,0,21.7552334070206,0,37.0370358228683,76.2791574001312,47.826087474823,90.3225779533386
1316,2695168,3.17588720470667,0,6.97674453258514,18.9369317889214,7.54716992378235,30.0000011920929,39.2495435476303,31.25,43.1372553110123,3.39105352759361,0,10.6060609221458,4.21884328126907,0,12.2807018458843,64.3974024057388,40.0000005960465,88.2352948188782,42.3833079636097,2.40963846445084,86.5384638309479,12.1335190534592,3.0303031206131,25.9259253740311,0.645161271095276,0,3.22580635547638,27.0580366253853,6.25,45.4545468091965,74.8487854003906,25,96.6666638851166
1317,2697216,1.32575761526823,0,4.54545468091965,17.999662309885,10.0000001490116,29.7872334718704,35.6057322025299,29.7872334718704,40.8163279294968,1.20361991226673,0,3.07692307978868,3.77659574151039,0,12.5,60.1711344718933,40.0000005960465,77.4193525314331,40.3201125562191,0,72.000002861023,12.1250060200691,0,34.7826093435287,1.19642857462168,0,3.125,29.5323926210403,0,58.3333313465118,74.6439555287361,23.0769231915474,100
1318,2699264,4.14298940449953,0,14.2857149243355,17.921052724123,8.33333358168602,22.4999994039536,33.3695647120476,17.3913046717644,52.0833313465118,2.21398305147886,0,9.375,1.27674020826817,0,3.22580635547638,61.2482440471649,45.0980395078659,73.5294103622437,42.5747327506542,0,78.2608687877655,8.68965514004231,0,20.833332836628,1.1774891987443,0,3.0303031206131,29.5805644243956,3.44827584922314,50,75.8091515302658,43.4782594442368,96.7741906642914
1319,2701312,3.54437235742807,0,9.09090936183929,16.0410726070404,8.51063802838326,27.0833343267441,42.0692837238312,26.5306115150452,55.1020383834839,2.47309152036905,0,6.55737668275833,1.66156066581607,0,4.04040403664112,64.1807162761688,31.25,85.2941155433655,45.5153423640877,0,83.6363613605499,15.3809524327517,0,33.3333343267441,0.571428574621677,0,2.85714287310839,23.1185914576054,0,40.7407402992249,73.0743008852005,37.9310339689255,93.5483872890472
1320,2703360,4.98002111911774,4.08163256943226,5.99999986588955,17.4508549273014,6.66666701436043,24.4444444775581,37.7553594112396,27.7777791023254,52.0833313465118,1.22655127197504,0,4.54545468091965,2.6547466032207,0,9.83606576919556,59.7350853681564,28.571429848671,79.3103456497192,39.6032787114382,0,76.3636350631714,10.902298912406,0,20.833332836628,0.588235296308994,0,2.94117648154497,28.0566720664501,3.70370373129845,46.1538463830948,79.8756593465805,40.9090906381607,95.9999978542328
1321,2705408,1.77865616977215,0,4.54545468091965,21.4709305763245,14.583332836628,31.1111122369766,43.2127869129181,36.1702114343643,57.4468076229095,2.75892857462168,0,10.9375,1.85920434072614,0,4.83870953321457,56.0091510415077,22.2222223877907,75,36.1374729685485,0,78.8461565971375,9.00660932064056,3.125,17.2413796186447,0,0,0,23.1041786074638,0,47.826087474823,70.8402213454247,19.2307695746422,87.0967745780945
1322,2707456,2.50108554959297,0,6.38297870755196,18.7454213202,11.9047619402409,23.8095238804817,38.7614846229553,33.3333343267441,42.8571432828903,0.298507455736399,0,1.49253727868199,2.91751354932785,0,7.8125,52.0048332214356,14.0350878238678,84.375,38.7121582217515,0,74.0000009536743,6.61050036549568,0,13.0434781312943,0,0,0,24.6196009218693,3.22580635547638,43.4782594442368,78.1444987654686,21.4285716414452,100
1323,2709504,3.82884163409472,0,6.66666701436043,17.0609629154205,9.5238097012043,25,43.7362819910049,26.1904776096344,53.4883737564087,1.24053031206131,0,4.6875,4.84126999974251,0,15.8730164170265,46.9226226210594,13.7254908680916,80.0000011920929,38.0920237675309,0,76.0869562625885,8.27806264162064,3.33333350718021,18.5185179114342,1.14285714924335,0,2.85714287310839,26.6532117128372,0,43.4782594442368,72.4589842557907,34.7826093435287,89.6551728248596
1324,2711552,3.4133367612958,0,12.5,11.1961491033435,2.17391308397055,19.1489368677139,36.798067688942,30.4347813129425,48.8888889551163,2.51634683459997,0,7.46268630027771,2.57730707526207,0,5.97014911472797,50.6387490034103,22.916667163372,80.3571403026581,40.6262512691319,1.28205129876733,70.8333313465118,3.76931220293045,0,7.99999982118607,0,0,0,25.8498024940491,0,50,70.8482673764229,22.2222223877907,96.7741906642914
1325,2713600,3.58588255941868,0,9.30232554674149,14.5384316146374,6.97674453258514,27.2727280855179,33.2807332277298,29.1666656732559,40.9090906381607,4.63061660528183,0,13.7931033968925,1.48336827754974,0,4.22535203397274,54.584926366806,26.4150947332382,84.3137264251709,41.5182273089886,0,73.9130437374115,5.08890867233276,0,10.3448279201984,0.555555559694767,0,2.77777779847383,22.1151116490364,0,39.1304343938828,65.7661370933056,8.33333358168602,93.3333337306976
1326,2715648,1.65454544126987,0,3.99999991059303,14.052602648735,6.97674453258514,23.8095238804817,40.6573766469955,34.6153855323791,47.9166656732559,2.56647869944572,0,7.3529414832592,2.31930676847696,0,6.593406945467,66.2203705310822,37.9999995231628,85.1851880550385,39.1168088465929,0,73.0769217014313,6.90706625580788,3.22580635547638,16.666667163372,0,0,0,33.0090577155352,3.57142873108387,53.8461565971375,74.0102177858353,44.4444447755814,96.2962985038757
1327,2717696,3.13888885080814,0,10.416666418314,19.3995869159699,13.5135129094124,27.0270258188248,37.0016920566559,25.9259253740311,49.0196079015732,3.7678943015635,0,7.8125,3.45263419672847,0,6.57894760370255,52.224525809288,32.6086968183517,89.9999976158142,42.9569742456079,1.33333336561918,78.43137383461,9.57326881587505,0,25,0,0,0,21.7012991011143,0,40.0000005960465,70.8981421589851,23.0769231915474,100
1328,2719744,2.82756142318249,0,7.14285746216774,16.7652477324009,7.14285746216774,25,40.0189459323883,34.042552113533,45.8333343267441,2.03524177893996,0,6.0606062412262,0.961098410189152,0,2.63157896697521,58.4475284814835,40.8163279294968,80.3921580314636,42.9482138901949,0,77.9999971389771,6.67256124317646,0,22.2222223877907,0,0,0,29.3171188235283,7.40740746259689,56.521737575531,72.4025973677635,22.7272734045982,100
1329,2721792,0.975609719753265,0,4.87804859876633,16.8214352056384,2.0833333954215,26.5306115150452,40.9261399507523,34.6153855323791,47.9166656732559,3.35897443816066,0,9.23076942563057,1.71683397144079,0,6.41025677323341,50.1483803987503,35.1851850748062,74.5098054409027,43.5234953463078,0,79.1666686534882,6.54189996421337,0,18.5185179114342,0.625,0,3.125,29.2642141878605,11.5384615957737,50,72.7859318256378,42.3076927661896,93.1034505367279
1330,2723840,1.75886526703835,0,4.44444455206394,15.3863173723221,7.31707289814949,21.4285716414452,46.7881774902344,40.4255330562592,52.2727251052856,2.28827992454171,0,8.45070406794548,4.50279254466295,0,15.384615957737,49.4797968864441,40.0000005960465,68.0000007152557,43.2472151890397,0,76.9230782985687,7.41622030735016,0,14.8148149251938,1.27016127109528,0,3.22580635547638,30.3172165155411,8.33333358168602,56.0000002384186,73.1277221441269,41.6666656732559,100
1331,2725888,3.53008862584829,0,6.52173906564713,12.8575845435262,2.70270276814699,22.916667163372,49.4128879904747,23.5294118523598,77.7777791023254,3.89829218387604,0,12.9032254219055,2.86195293068886,0,10.6060609221458,50.3073233366013,38.6363625526428,60.3773593902588,41.125710029155,0,73.2142865657806,6.22500002384186,0,28.0000001192093,0.625,0,3.125,26.3769420981407,12.9032254219055,54.1666686534882,75.6361424922943,50,92.3076927661896
1332,2727936,2.83215135335922,0,6.38297870755196,14.8463562130928,6.97674453258514,22.7272734045982,39.5962989330292,31.25,52.9411792755127,1.63265906274319,0,5.47945201396942,1.95314643904567,0,7.3529414832592,51.3755884766579,23.0769231915474,77.5510191917419,45.8629366755486,0,80.7692289352417,5.16483530402184,0,10.7142858207226,1.16161618381739,0,3.0303031206131,26.8285709619522,0,51.9999980926514,75.8146333694458,48.1481492519379,89.6551728248596
1333,2729984,3.66783618927002,0,7.89473652839661,21.4017289876938,12.1951222419739,33.3333343267441,39.1542959213257,30.4347813129425,49.0566045045853,2.29151142761111,0,8.69565233588219,4.29260211065412,0,17.7419349551201,46.0018947720528,23.2558146119118,77.0833313465118,42.092235609889,0,70.5882370471954,6.33369833230972,3.44827584922314,10.3448279201984,0,0,0,32.3981013894081,3.0303031206131,73.9130437374115,79.0674650669098,60.869562625885,100
1334,2732032,3.58269326388836,2.17391308397055,6.25,18.43835324049,9.30232554674149,30.4347813129425,37.8129303455353,28.8888901472092,50,2.01820740476251,0,5.47945201396942,3.82773123681545,0,14.2857149243355,50.1654070615768,21.9999998807907,80.0000011920929,41.1930873058736,1.29870129749179,83.0188691616058,5.4022990167141,0,16.666667163372,1.19642857462168,0,3.125,27.4595849961042,3.57142873108387,47.9999989271164,72.2955101728439,33.3333343267441,92.3076927661896
1335,2734080,4.63991094380617,0,8.88888910412788,15.8189296722412,4.54545468091965,25,41.9830876588821,29.7872334718704,51.0204076766968,0.579831935465336,0,1.47058824077249,3.65217143669724,0,13.1147533655167,50.4986023902893,28.2051295042038,77.9999971389771,39.7613024711609,0,80.7692289352417,2.96296298503876,0,14.8148149251938,1.14379085600376,0,2.94117648154497,29.2760941386223,0,45.4545468091965,74.8589736223221,29.1666656732559,96.6666638851166
1336,2736128,5.27659580111504,0,11.1111111938953,19.753310084343,12.2448980808258,27.5000005960464,39.5368069410324,28.571429848671,47.9166656732559,3.6365457251668,0,8.77192988991737,3.64569947123528,0,15.7894730567932,52.0314717292786,38.7096762657166,69.8113203048706,40.2507149800658,0,75.4716992378235,9.20247375965118,3.22580635547638,14.2857149243355,0,0,0,28.0071428418159,6.25,47.6190477609634,73.5598969459534,37.5,92.592591047287
1337,2738176,2.65672877430916,0,6.52173906564713,14.9806895852089,8.33333358168602,27.2727280855179,41.1477267742157,34.042552113533,50.9803950786591,2.33478412032127,0,5.88235296308994,4.27444299682975,0,15.2542367577553,56.6981798410416,40.4761910438538,75,39.7439958155155,0,68.0000007152557,8.24521102011204,0,26.6666680574417,0,0,0,21.5515246242285,3.44827584922314,40.0000005960465,76.8941795825958,40.7407402992249,89.9999976158142
1338,2740224,1.89561739563942,0,5.12820519506931,14.8458400368691,6.25,21.9512194395065,37.6646703481674,32.6530605554581,40.0000005960465,1.38486696407199,0,3.9473682641983,5.29706135392189,0,14.5161285996437,53.7466061115265,34.6153855323791,95.9999978542328,44.3090933561325,0,77.7777791023254,17.5418058782816,3.84615398943424,30.4347813129425,0,0,0,31.469263471663,2.85714287310839,58.3333313465118,76.1459720134735,31.8181812763214,96.2962985038757
1339,2742272,3.5787221044302,0,13.6363640427589,15.3772607818246,2.12765950709581,19.5121943950653,42.0203232765198,32.0754706859589,48.8888889551163,1.42475109547377,0,2.70270276814699,6.7920433357358,0,23.6363634467125,43.9266201853752,16.9811323285103,75,44.2999118939042,0,80.8510661125183,12.5159952789545,3.57142873108387,19.2307695746422,0.60606062412262,0,3.0303031206131,30.7036447525024,0,54.5454561710358,77.9942524433136,44.8275864124298,96.6666638851166
