Env_step,MAP_NAME: smacv2_20_units - eval_m/.win_rate,MAP_NAME: smacv2_20_units - eval_m/.win_rate__MIN,MAP_NAME: smacv2_20_units - eval_m/.win_rate__MAX,MAP_NAME: smacv2_10_units - eval_m/.win_rate,MAP_NAME: smacv2_10_units - eval_m/.win_rate__MIN,MAP_NAME: smacv2_10_units - eval_m/.win_rate__MAX,MAP_NAME: smacv2_5_units - eval_m/.win_rate,MAP_NAME: smacv2_5_units - eval_m/.win_rate__MIN,MAP_NAME: smacv2_5_units - eval_m/.win_rate__MAX,MAP_NAME: 27m_vs_30m - eval_m/.win_rate,MAP_NAME: 27m_vs_30m - eval_m/.win_rate__MIN,MAP_NAME: 27m_vs_30m - eval_m/.win_rate__MAX,MAP_NAME: 10m_vs_11m - eval_m/.win_rate,MAP_NAME: 10m_vs_11m - eval_m/.win_rate__MIN,MAP_NAME: 10m_vs_11m - eval_m/.win_rate__MAX,MAP_NAME: 6h_vs_8z - eval_m/.win_rate,MAP_NAME: 6h_vs_8z - eval_m/.win_rate__MIN,MAP_NAME: 6h_vs_8z - eval_m/.win_rate__MAX,MAP_NAME: 5m_vs_6m - eval_m/.win_rate,MAP_NAME: 5m_vs_6m - eval_m/.win_rate__MIN,MAP_NAME: 5m_vs_6m - eval_m/.win_rate__MAX,MAP_NAME: 3s5z - eval_m/.win_rate,MAP_NAME: 3s5z - eval_m/.win_rate__MIN,MAP_NAME: 3s5z - eval_m/.win_rate__MAX,MAP_NAME: 3s5z_vs_3s6z - eval_m/.win_rate,MAP_NAME: 3s5z_vs_3s6z - eval_m/.win_rate__MIN,MAP_NAME: 3s5z_vs_3s6z - eval_m/.win_rate__MAX,MAP_NAME: 3s_vs_5z - eval_m/.win_rate,MAP_NAME: 3s_vs_5z - eval_m/.win_rate__MIN,MAP_NAME: 3s_vs_5z - eval_m/.win_rate__MAX,MAP_NAME: 2s3z - eval_m/.win_rate,MAP_NAME: 2s3z - eval_m/.win_rate__MIN,MAP_NAME: 2s3z - eval_m/.win_rate__MAX
3440640,2.5,0,6.25,15.625,6.25,21.875,34.375,25,46.875,83.59375,53.125,93.75,29.375,12.5,40.625,60.625,15.625,96.875,0.625,0,3.125,51.25,31.25,65.625,0,0,0,0,0,0,85,75,96.875
3489792,5.625,0,12.5,14.375,9.375,21.875,38.75,25,56.25,92.96875,84.375,96.875,33.125,15.625,46.875,66.25,21.875,100,1.25,0,3.125,51.25,21.875,75,0,0,0,0,0,0,84.375,78.125,93.75
3538944,2.5,0,6.25,10.625,6.25,21.875,39.375,25,56.25,80.46875,50,96.875,33.75,18.75,43.75,68.75,25,100,0,0,0,53.75,21.875,75,0,0,0,0,0,0,85,78.125,93.75
3588096,1.875,0,6.25,10.625,0,18.75,44.375,34.375,62.5,85.15625,53.125,96.875,28.75,3.125,46.875,66.875,12.5,100,0.625,0,3.125,55.625,43.75,71.875,0,0,0,0.625,0,3.125,79.375,68.75,84.375
3637248,4.375,0,9.375,10.625,6.25,15.625,43.125,25,50,87.5,75,93.75,25.625,12.5,37.5,68.125,18.75,100,1.875,0,3.125,46.25,28.125,56.25,0,0,0,0.625,0,3.125,85,68.75,96.875
3686400,3.75,0,6.25,11.875,6.25,18.75,39.375,34.375,43.75,83.59375,62.5,96.875,30.625,12.5,37.5,66.25,21.875,96.875,0.625,0,3.125,56.25,40.625,71.875,0,0,0,0.625,0,3.125,90.625,81.25,96.875
3735552,3.75,0,9.375,15,3.125,28.125,38.125,28.125,46.875,84.375,59.375,96.875,36.25,12.5,46.875,69.375,31.25,100,1.25,0,3.125,60,43.75,75,0,0,0,1.875,0,9.375,88.125,81.25,96.875
3784704,4.375,0,9.375,16.25,6.25,25,45.625,34.375,62.5,82.8125,68.75,93.75,30,18.75,56.25,61.875,18.75,90.625,0.625,0,3.125,49.375,28.125,65.625,0,0,0,1.875,0,9.375,89.375,84.375,96.875
3833856,3.125,0,9.375,10.625,0,18.75,40,28.125,50,82.03125,65.625,96.875,32.5,28.125,37.5,71.25,21.875,100,2.5,0,3.125,57.5,34.375,78.125,0,0,0,2.5,0,12.5,88.75,75,96.875
3883008,4.375,0,12.5,14.375,6.25,21.875,41.875,28.125,46.875,89.0625,71.875,100,28.125,9.375,40.625,68.75,18.75,100,0.625,0,3.125,58.75,43.75,71.875,0,0,0,0.625,0,3.125,93.125,81.25,96.875
3932160,6.875,0,18.75,17.5,15.625,25,41.875,31.25,53.125,82.03125,59.375,96.875,34.375,18.75,46.875,63.75,25,90.625,0.625,0,3.125,58.75,46.875,71.875,0,0,0,3.125,0,12.5,89.375,78.125,96.875
3981312,3.125,0,9.375,15.625,0,28.125,41.875,28.125,46.875,87.5,62.5,96.875,35,18.75,50,63.75,15.625,96.875,0.625,0,3.125,63.125,43.75,84.375,0,0,0,1.25,0,6.25,86.875,78.125,90.625
4030464,3.75,0,9.375,15,6.25,25,46.25,31.25,62.5,82.03125,56.25,93.75,34.375,9.375,46.875,66.25,21.875,93.75,0,0,0,60,28.125,78.125,0,0,0,2.5,0,12.5,83.75,65.625,96.875
4079616,4.375,0,9.375,15.625,9.375,21.875,35.625,28.125,43.75,88.28125,78.125,93.75,32.5,18.75,53.125,65,25,96.875,0,0,0,61.875,46.875,75,0,0,0,1.875,0,9.375,85,71.875,96.875
4128768,2.5,0,3.125,15.625,6.25,28.125,50,37.5,56.25,82.8125,59.375,93.75,28.75,18.75,43.75,70,25,100,1.25,0,3.125,56.25,37.5,71.875,0,0,0,1.25,0,6.25,91.875,87.5,96.875
4177920,5,3.125,9.375,19.375,6.25,25,41.25,15.625,50,88.28125,68.75,96.875,33.75,18.75,53.125,70.625,28.125,96.875,1.875,0,3.125,63.125,37.5,75,0.625,0,3.125,3.125,0,15.625,88.125,84.375,93.75
4227072,1.25,0,3.125,19.375,12.5,31.25,46.25,37.5,59.375,85.9375,68.75,93.75,31.875,18.75,50,68.75,18.75,100,1.25,0,3.125,62.5,31.25,81.25,0,0,0,3.75,0,18.75,88.125,78.125,93.75
4276224,4.375,3.125,6.25,21.25,18.75,21.875,49.375,37.5,56.25,90.625,71.875,100,37.5,28.125,53.125,71.25,25,100,0,0,0,60.625,37.5,75,0,0,0,3.75,0,18.75,87.5,78.125,93.75
4325376,5,3.125,9.375,19.375,6.25,31.25,53.125,40.625,68.75,93.75,87.5,100,31.875,21.875,40.625,70.625,21.875,100,0,0,0,63.125,28.125,78.125,0,0,0,3.75,0,18.75,93.125,87.5,100
4374528,5,0,12.5,22.5,15.625,31.25,46.875,37.5,53.125,91.40625,87.5,96.875,30.625,15.625,43.75,71.875,31.25,93.75,1.875,0,6.25,58.75,53.125,65.625,0,0,0,4.375,0,21.875,95.625,90.625,100
4423680,5,3.125,9.375,26.875,18.75,37.5,43.75,37.5,50,92.96875,81.25,100,36.25,21.875,46.875,70,25,96.875,2.5,0,6.25,62.5,37.5,78.125,0,0,0,5,0,25,88.125,81.25,96.875
4472832,9.375,3.125,15.625,24.375,9.375,37.5,41.875,31.25,50,96.09375,84.375,100,36.25,21.875,53.125,70.625,25,96.875,1.875,0,3.125,66.875,50,81.25,0,0,0,4.375,0,18.75,91.875,78.125,100
4521984,2.5,0,6.25,26.25,15.625,34.375,47.5,43.75,53.125,89.0625,62.5,100,33.75,21.875,50,73.75,31.25,100,3.125,0,6.25,62.5,53.125,71.875,0,0,0,7.5,0,37.5,88.75,81.25,96.875
4571136,3.75,3.125,6.25,28.75,18.75,37.5,48.75,37.5,59.375,86.71875,78.125,93.75,30.625,18.75,40.625,73.125,21.875,100,1.25,0,3.125,63.75,40.625,81.25,0,0,0,8.125,0,37.5,90,81.25,100
4620288,5,3.125,12.5,22.5,15.625,25,43.75,34.375,53.125,86.71875,71.875,93.75,29.375,12.5,43.75,76.25,46.875,96.875,0.625,0,3.125,66.875,62.5,81.25,0,0,0,8.75,0,40.625,89.375,81.25,96.875
4669440,3.75,0,9.375,26.25,15.625,34.375,40,31.25,43.75,89.0625,71.875,100,23.125,12.5,34.375,75,25,100,2.5,0,6.25,67.5,56.25,81.25,0,0,0,10.625,0,46.875,93.125,87.5,100
4718592,5,0,12.5,27.5,18.75,34.375,50.625,46.875,56.25,84.375,62.5,96.875,33.125,21.875,46.875,68.75,18.75,96.875,1.25,0,3.125,68.125,50,84.375,0,0,0,10,0,43.75,93.125,90.625,100
4767744,1.875,0,3.125,28.125,18.75,40.625,44.375,31.25,56.25,87.5,75,96.875,29.375,15.625,40.625,69.375,18.75,93.75,3.125,0,6.25,66.875,56.25,81.25,0,0,0,14.375,0,59.375,85,71.875,93.75
4816896,1.25,0,3.125,21.875,9.375,34.375,42.5,34.375,50,93.75,87.5,96.875,37.5,21.875,50,76.25,34.375,96.875,1.875,0,6.25,70.625,53.125,81.25,0,0,0,11.875,0,46.875,85.625,75,93.75
4866048,4.375,0,9.375,23.125,0,37.5,50.625,37.5,59.375,90.625,81.25,93.75,33.125,15.625,53.125,73.125,28.125,96.875,0.625,0,3.125,71.25,59.375,84.375,0,0,0,12.5,0,62.5,83.75,78.125,87.5
4915200,7.5,3.125,15.625,27.5,9.375,40.625,50.625,43.75,59.375,90.625,81.25,100,34.375,25,46.875,78.75,46.875,96.875,0.625,0,3.125,68.75,56.25,78.125,0.625,0,3.125,11.875,0,46.875,92.5,81.25,100
4964352,1.875,0,6.25,25.625,9.375,40.625,49.375,34.375,62.5,92.1875,81.25,96.875,37.5,25,50,75.625,28.125,96.875,1.25,0,3.125,63.75,50,71.875,0.625,0,3.125,12.5,0,53.125,90.625,87.5,93.75
5013504,5,0,12.5,29.375,15.625,43.75,43.75,34.375,53.125,95.3125,90.625,100,35.625,18.75,50,74.375,21.875,100,1.25,0,3.125,69.375,43.75,81.25,0,0,0,11.875,0,37.5,86.25,81.25,93.75
5062656,6.875,3.125,12.5,25.625,21.875,31.25,41.25,34.375,43.75,88.28125,81.25,96.875,37.5,25,50,76.875,37.5,100,0.625,0,3.125,71.875,65.625,84.375,0,0,0,15,0,59.375,90,78.125,100
5111808,4.375,3.125,6.25,26.25,21.875,31.25,41.875,28.125,59.375,90.625,87.5,100,35.625,28.125,50,75.625,37.5,93.75,1.25,0,3.125,70.625,59.375,84.375,0,0,0,18.75,0,81.25,90,75,100
5160960,3.125,0,9.375,31.875,18.75,50,49.375,40.625,62.5,92.96875,84.375,100,34.375,12.5,53.125,75.625,25,100,0,0,0,70.625,62.5,78.125,0,0,0,18.75,0,81.25,90.625,84.375,93.75
5210112,3.125,0,6.25,33.125,25,43.75,48.125,46.875,53.125,92.1875,81.25,100,35.625,21.875,59.375,81.25,28.125,100,0.625,0,3.125,65,50,81.25,0,0,0,17.5,0,65.625,90.625,84.375,96.875
5259264,4.375,0,6.25,22.5,15.625,28.125,38.125,28.125,46.875,92.96875,90.625,96.875,34.375,18.75,50,78.75,18.75,100,1.875,0,9.375,70.625,34.375,90.625,0,0,0,18.125,0,65.625,90,84.375,100
5308416,1.875,0,9.375,31.875,21.875,40.625,52.5,43.75,59.375,92.96875,87.5,96.875,31.25,18.75,59.375,76.875,34.375,100,1.875,0,3.125,66.25,50,81.25,0,0,0,19.375,0,81.25,91.875,84.375,100
5357568,5.625,0,9.375,31.875,21.875,40.625,50.625,40.625,56.25,96.09375,90.625,100,36.25,25,43.75,77.5,18.75,100,1.25,0,3.125,79.375,62.5,90.625,0,0,0,13.75,0,62.5,91.25,84.375,96.875
5406720,5.625,0,12.5,41.875,25,65.625,51.25,40.625,65.625,96.09375,90.625,100,29.375,12.5,43.75,76.875,28.125,96.875,0,0,0,66.875,50,78.125,0,0,0,19.375,0,62.5,91.25,87.5,96.875
5455872,3.125,0,6.25,28.75,18.75,43.75,49.375,40.625,62.5,90.625,84.375,96.875,30.625,21.875,40.625,78.75,31.25,96.875,0,0,0,70.625,50,81.25,0,0,0,15.625,0,62.5,90.625,84.375,96.875
5505024,5.625,3.125,9.375,28.75,12.5,43.75,49.375,40.625,59.375,96.875,93.75,100,39.375,18.75,56.25,80,37.5,96.875,0.625,0,3.125,76.875,59.375,84.375,0,0,0,21.875,0,68.75,91.875,84.375,100
5554176,5,0,9.375,33.75,12.5,46.875,46.25,31.25,56.25,93.75,90.625,96.875,35,25,43.75,78.125,31.25,100,3.125,0,6.25,66.25,53.125,81.25,0,0,0,20.625,0,62.5,96.25,90.625,100
5603328,3.75,0,9.375,25.625,6.25,37.5,38.125,25,46.875,98.4375,96.875,100,38.75,34.375,43.75,77.5,25,96.875,0.625,0,3.125,77.5,65.625,87.5,0,0,0,23.125,0,81.25,93.75,87.5,100
5652480,5.625,3.125,6.25,25.625,9.375,40.625,48.125,40.625,62.5,94.53125,93.75,96.875,31.25,21.875,37.5,76.875,21.875,96.875,0.625,0,3.125,78.125,71.875,90.625,0,0,0,23.75,0,65.625,91.25,87.5,96.875
5701632,3.75,0,9.375,34.375,18.75,43.75,52.5,37.5,62.5,89.0625,87.5,93.75,35.625,15.625,56.25,80.625,34.375,100,0.625,0,3.125,74.375,65.625,90.625,0,0,0,24.375,0,71.875,95,93.75,96.875
5750784,1.875,0,3.125,30,6.25,46.875,45,31.25,62.5,94.53125,90.625,100,35,28.125,46.875,85,46.875,100,2.5,0,9.375,72.5,56.25,93.75,0.625,0,3.125,28.125,0,71.875,90,84.375,96.875
5799936,6.875,3.125,15.625,31.875,6.25,59.375,58.125,46.875,75,96.875,93.75,100,33.75,18.75,43.75,76.875,28.125,96.875,1.25,0,3.125,75.625,68.75,81.25,0,0,0,26.25,0,78.125,90.625,84.375,96.875
5849088,4.375,0,6.25,32.5,12.5,53.125,52.5,40.625,62.5,95.3125,93.75,96.875,33.75,12.5,43.75,81.875,34.375,96.875,1.875,0,6.25,70.625,50,84.375,0,0,0,28.75,0,78.125,89.375,84.375,100
5898240,4.375,0,9.375,31.875,25,43.75,41.25,28.125,53.125,95.3125,87.5,100,28.75,12.5,34.375,80.625,28.125,100,2.5,0,9.375,67.5,53.125,84.375,0.625,0,3.125,26.25,0,78.125,92.5,87.5,100
5947392,7.5,6.25,9.375,34.375,21.875,40.625,49.375,34.375,68.75,96.875,93.75,100,35,15.625,53.125,83.125,37.5,100,0.625,0,3.125,76.875,53.125,96.875,0.625,0,3.125,28.125,0,87.5,90.625,84.375,96.875
5996544,5.625,3.125,9.375,27.5,15.625,37.5,45.625,34.375,68.75,94.53125,90.625,96.875,31.875,18.75,40.625,80,21.875,96.875,1.25,0,6.25,68.75,53.125,78.125,0,0,0,25.625,0,84.375,95,90.625,100
6045696,5,0,12.5,33.125,18.75,43.75,55,50,62.5,90.625,87.5,93.75,38.75,25,59.375,82.5,28.125,100,1.875,0,3.125,73.75,59.375,84.375,0.625,0,3.125,23.75,0,78.125,87.5,71.875,96.875
6094848,5,0,15.625,32.5,9.375,50,53.75,43.75,62.5,89.84375,78.125,93.75,36.25,18.75,50,86.25,40.625,100,1.875,0,3.125,71.25,50,84.375,0,0,0,30.625,0,75,92.5,81.25,100
6144000,6.25,3.125,12.5,39.375,9.375,53.125,46.25,28.125,62.5,94.53125,87.5,100,41.25,12.5,56.25,80.625,34.375,100,1.875,0,3.125,76.25,65.625,84.375,0.625,0,3.125,30,0,84.375,93.125,84.375,96.875
6193152,3.75,0,9.375,36.25,28.125,40.625,45.625,40.625,53.125,95.3125,93.75,100,36.875,25,43.75,80,31.25,96.875,0.625,0,3.125,70.625,50,81.25,0.625,0,3.125,30.625,0,87.5,91.875,84.375,100
6242304,6.875,0,18.75,40.625,31.25,53.125,51.25,37.5,65.625,93.75,87.5,96.875,34.375,18.75,50,84.375,31.25,100,3.125,0,6.25,81.25,75,90.625,0,0,0,36.875,0,81.25,87.5,81.25,96.875
6291456,10,6.25,15.625,39.375,25,50,48.125,37.5,56.25,96.875,93.75,100,43.75,31.25,59.375,83.75,37.5,100,1.25,0,3.125,80,68.75,93.75,0,0,0,32.5,0,84.375,92.5,90.625,96.875
6340608,5,0,9.375,33.75,15.625,56.25,48.125,34.375,62.5,95.3125,90.625,100,36.875,18.75,50,85.625,40.625,100,0,0,0,76.25,65.625,87.5,0.625,0,3.125,31.875,0,81.25,94.375,87.5,100
6389760,6.875,0,15.625,36.875,28.125,40.625,49.375,43.75,56.25,96.09375,93.75,96.875,40.625,28.125,53.125,79.375,21.875,100,0.625,0,3.125,78.125,68.75,90.625,0,0,0,29.375,0,81.25,89.375,78.125,93.75
6438912,5,3.125,6.25,31.875,12.5,43.75,48.125,40.625,56.25,96.875,96.875,96.875,31.875,25,37.5,85,34.375,100,0.625,0,3.125,74.375,50,87.5,0,0,0,33.125,0,81.25,93.125,87.5,96.875
6488064,3.125,0,9.375,44.375,28.125,65.625,56.25,40.625,65.625,96.09375,93.75,96.875,33.75,18.75,46.875,79.375,28.125,96.875,0.625,0,3.125,78.125,71.875,87.5,0,0,0,32.5,0,93.75,93.125,87.5,100
6537216,5,0,12.5,30.625,18.75,43.75,51.25,40.625,65.625,97.65625,93.75,100,40.625,21.875,50,85.625,46.875,100,1.25,0,3.125,80.625,68.75,100,0,0,0,34.375,0,90.625,91.25,81.25,96.875
6586368,3.75,0,6.25,41.25,28.125,62.5,51.875,46.875,59.375,96.875,87.5,100,40,12.5,65.625,81.875,28.125,96.875,1.875,0,6.25,80,62.5,96.875,0.625,0,3.125,35,0,87.5,92.5,81.25,96.875
6635520,7.5,3.125,12.5,38.125,31.25,50,60.625,46.875,68.75,94.53125,90.625,96.875,37.5,25,43.75,84.375,31.25,100,0.625,0,3.125,83.125,68.75,96.875,0.625,0,3.125,31.25,0,75,92.5,78.125,100
6684672,4.375,3.125,9.375,30,15.625,43.75,53.75,37.5,62.5,96.09375,93.75,100,40,25,46.875,83.125,40.625,100,1.875,0,3.125,77.5,65.625,87.5,0,0,0,34.375,0,84.375,95,90.625,100
6733824,4.375,3.125,9.375,33.75,28.125,43.75,53.125,37.5,71.875,92.96875,87.5,100,40,31.25,46.875,80.625,28.125,96.875,0.625,0,3.125,76.875,65.625,90.625,1.25,0,3.125,37.5,0,90.625,86.875,78.125,96.875
6782976,3.75,0,9.375,37.5,21.875,50,46.875,40.625,59.375,92.96875,90.625,96.875,34.375,6.25,53.125,83.75,31.25,100,1.875,0,3.125,80.625,68.75,90.625,0,0,0,33.125,0,90.625,96.25,90.625,100
6832128,8.125,0,18.75,35.625,18.75,53.125,47.5,28.125,59.375,96.875,93.75,100,33.75,25,40.625,85.625,53.125,100,1.25,0,3.125,82.5,71.875,100,1.875,0,3.125,36.25,0,84.375,95.625,87.5,100
6881280,6.25,3.125,9.375,43.125,31.25,50,50.625,43.75,56.25,96.875,87.5,100,37.5,31.25,50,83.125,40.625,96.875,0.625,0,3.125,74.375,59.375,93.75,0,0,0,40.625,0,93.75,93.75,90.625,100
6930432,6.25,3.125,9.375,43.75,31.25,59.375,54.375,43.75,62.5,96.875,93.75,100,38.125,12.5,59.375,83.125,37.5,96.875,0.625,0,3.125,77.5,65.625,87.5,0,0,0,36.25,0,84.375,93.75,87.5,100
6979584,5,0,9.375,35,28.125,50,52.5,37.5,65.625,93.75,87.5,96.875,33.75,15.625,46.875,83.125,28.125,100,0.625,0,3.125,81.25,68.75,90.625,0.625,0,3.125,36.875,0,78.125,95.625,90.625,100
7028736,5,0,9.375,36.25,25,43.75,48.125,37.5,62.5,92.96875,78.125,100,41.875,31.25,50,81.875,21.875,100,0.625,0,3.125,75.625,56.25,93.75,0,0,0,37.5,0,84.375,95,84.375,100
7077888,6.25,3.125,9.375,35.625,25,46.875,49.375,37.5,59.375,94.53125,87.5,100,36.25,21.875,46.875,85.625,40.625,100,1.25,0,3.125,86.25,71.875,90.625,0.625,0,3.125,39.375,0,84.375,95.625,93.75,96.875
7127040,8.75,0,15.625,35,28.125,43.75,51.25,50,53.125,93.75,84.375,100,38.125,15.625,53.125,84.375,46.875,96.875,1.25,0,3.125,81.875,56.25,100,0,0,0,40,0,93.75,93.125,81.25,100
7176192,7.5,0,15.625,39.375,34.375,50,51.875,31.25,68.75,100,100,100,38.125,28.125,50,81.25,43.75,100,1.875,0,3.125,79.375,62.5,100,0.625,0,3.125,39.375,0,90.625,95.625,87.5,100
7225344,6.25,3.125,9.375,38.125,28.125,46.875,53.125,43.75,62.5,94.53125,87.5,100,39.375,31.25,46.875,70.625,31.25,96.875,0.625,0,3.125,82.5,50,96.875,0.625,0,3.125,38.75,0,93.75,96.25,93.75,100
7274496,6.25,0,9.375,39.375,31.25,56.25,56.875,46.875,65.625,96.09375,93.75,100,40,31.25,46.875,70.625,34.375,93.75,0,0,0,80,56.25,93.75,0.625,0,3.125,41.25,0,93.75,94.375,87.5,100
7323648,5,0,9.375,40.625,31.25,53.125,50.625,43.75,56.25,93.75,87.5,100,35.625,21.875,50,73.125,31.25,100,0.625,0,3.125,82.5,71.875,93.75,0,0,0,36.25,0,81.25,93.75,90.625,96.875
7372800,3.75,0,9.375,41.25,25,53.125,48.125,40.625,53.125,97.65625,93.75,100,31.875,15.625,40.625,84.375,37.5,100,3.75,0,9.375,82.5,71.875,93.75,0.625,0,3.125,36.875,0,84.375,92.5,87.5,96.875
7421952,5,3.125,6.25,39.375,28.125,56.25,47.5,37.5,62.5,97.65625,93.75,100,35.625,28.125,46.875,82.5,34.375,100,0,0,0,82.5,62.5,90.625,1.25,0,3.125,40.625,3.125,90.625,95.625,90.625,96.875
7471104,4.375,0,12.5,46.875,37.5,59.375,55.625,40.625,68.75,93.75,87.5,100,38.125,9.375,56.25,81.875,28.125,96.875,1.25,0,3.125,78.125,53.125,90.625,0,0,0,43.125,0,93.75,92.5,84.375,100
7520256,7.5,3.125,12.5,41.25,31.25,50,52.5,46.875,59.375,92.96875,84.375,100,39.375,31.25,53.125,84.375,31.25,100,1.25,0,3.125,83.125,68.75,93.75,1.875,0,6.25,40.625,0,87.5,95.625,90.625,100
7569408,6.875,0,18.75,46.875,40.625,56.25,56.25,43.75,75,92.1875,87.5,96.875,35.625,28.125,46.875,84.375,31.25,100,1.875,0,6.25,83.75,75,90.625,0,0,0,38.125,0,81.25,93.125,87.5,100
7618560,5.625,3.125,9.375,46.25,37.5,65.625,55.625,40.625,78.125,94.53125,90.625,100,33.75,21.875,46.875,86.875,46.875,100,2.5,0,3.125,87.5,75,100,1.25,0,3.125,41.25,0,93.75,95.625,90.625,100
7667712,5.625,3.125,9.375,40,31.25,50,45,31.25,65.625,96.875,93.75,100,41.25,31.25,65.625,85,34.375,100,1.875,0,3.125,85.625,78.125,96.875,0,0,0,41.25,0,90.625,95,90.625,100
7716864,8.75,3.125,15.625,41.875,31.25,56.25,52.5,37.5,65.625,96.875,90.625,100,35.625,18.75,53.125,86.875,56.25,96.875,3.75,0,9.375,84.375,78.125,87.5,0,0,0,41.25,0,90.625,95.625,84.375,100
7766016,6.25,3.125,9.375,38.75,31.25,46.875,58.125,50,62.5,94.53125,90.625,100,40.625,21.875,53.125,86.25,46.875,100,0,0,0,81.25,62.5,96.875,0,0,0,43.125,0,90.625,92.5,78.125,100
7815168,3.75,0,9.375,35.625,31.25,37.5,51.25,37.5,59.375,96.09375,93.75,96.875,40.625,15.625,62.5,84.375,40.625,96.875,2.5,0,6.25,83.125,65.625,93.75,0,0,0,41.25,0,87.5,94.375,87.5,100
7864320,6.875,3.125,12.5,39.375,31.25,59.375,49.375,40.625,56.25,96.09375,93.75,96.875,35.625,21.875,43.75,83.125,40.625,96.875,2.5,0,6.25,90,81.25,100,1.875,0,6.25,43.125,0,90.625,96.25,93.75,100
7913472,6.875,0,15.625,39.375,28.125,53.125,51.875,34.375,65.625,97.65625,93.75,100,43.125,37.5,53.125,84.375,40.625,96.875,3.75,0,6.25,87.5,78.125,96.875,0.625,0,3.125,45,0,96.875,96.25,93.75,96.875
7962624,6.875,0,12.5,37.5,28.125,50,55,37.5,68.75,96.09375,90.625,100,35,25,40.625,90,65.625,100,1.25,0,3.125,82.5,65.625,93.75,0.625,0,3.125,41.25,0,84.375,93.125,81.25,100
8011776,3.75,0,12.5,39.375,34.375,46.875,59.375,40.625,75,96.875,93.75,100,45,31.25,56.25,88.125,59.375,96.875,1.875,0,6.25,85,75,93.75,0.625,0,3.125,42.5,0,90.625,95,84.375,100
8060928,8.75,3.125,15.625,39.375,28.125,53.125,55,46.875,68.75,96.875,96.875,96.875,41.25,25,59.375,90,59.375,100,0.625,0,3.125,88.125,84.375,93.75,1.25,0,6.25,46.25,0,87.5,95,84.375,100
8110080,1.875,0,6.25,35.625,28.125,53.125,45.625,31.25,56.25,98.4375,96.875,100,38.125,18.75,56.25,88.75,56.25,100,0,0,0,85.625,65.625,96.875,0,0,0,44.375,0,87.5,93.125,87.5,100
8159232,5,0,9.375,40.625,25,59.375,54.375,50,62.5,96.09375,93.75,96.875,37.5,28.125,53.125,88.75,53.125,100,1.875,0,3.125,83.75,78.125,90.625,0.625,0,3.125,45,0,90.625,95.625,90.625,100
8208384,3.125,0,6.25,35.625,25,50,46.875,40.625,53.125,94.53125,90.625,100,32.5,21.875,40.625,88.75,53.125,100,1.25,0,3.125,86.875,71.875,93.75,0.625,0,3.125,43.75,0,87.5,96.875,87.5,100
8257536,5,0,9.375,50,31.25,68.75,58.125,46.875,75,96.875,90.625,100,46.25,34.375,53.125,88.75,59.375,100,1.25,0,3.125,83.125,78.125,96.875,0.625,0,3.125,48.75,0,96.875,94.375,87.5,100
8306688,6.875,0,12.5,37.5,28.125,50,53.125,50,59.375,95.3125,93.75,96.875,36.25,31.25,46.875,89.375,65.625,100,1.875,0,6.25,87.5,71.875,93.75,1.25,0,3.125,50.625,0,96.875,95,87.5,100
8355840,5,0,9.375,45,37.5,53.125,54.375,43.75,65.625,96.09375,90.625,100,32.5,21.875,50,90.625,62.5,100,0,0,0,80,75,87.5,1.25,0,3.125,46.875,0,93.75,96.25,93.75,100
8404992,4.375,3.125,9.375,41.25,31.25,46.875,50.625,43.75,56.25,89.0625,81.25,93.75,41.25,21.875,62.5,90.625,56.25,100,1.25,0,6.25,83.75,68.75,96.875,0,0,0,45.625,0,90.625,94.375,81.25,100
8454144,6.25,0,15.625,39.375,34.375,43.75,53.125,37.5,71.875,93.75,90.625,96.875,39.375,31.25,46.875,89.375,59.375,100,1.25,0,6.25,78.75,71.875,84.375,0.625,0,3.125,44.375,0,90.625,95.625,90.625,100
8503296,4.375,0,12.5,45,31.25,62.5,52.5,34.375,65.625,95.3125,90.625,100,41.875,31.25,50,88.125,56.25,100,1.875,0,6.25,81.875,68.75,90.625,1.875,0,6.25,46.25,0,96.875,96.25,90.625,100
8552448,3.75,0,6.25,38.75,34.375,43.75,47.5,37.5,53.125,98.4375,96.875,100,42.5,25,53.125,88.125,59.375,100,0.625,0,3.125,88.75,81.25,100,0.625,0,3.125,46.25,0,90.625,95.625,90.625,100
8601600,2.5,0,6.25,35,28.125,46.875,52.5,50,56.25,92.96875,87.5,96.875,40.625,28.125,50,90.625,75,100,0.625,0,3.125,89.375,71.875,100,0.625,0,3.125,43.125,0,84.375,94.375,90.625,100
8650752,6.875,0,18.75,33.75,28.125,46.875,52.5,37.5,65.625,95.3125,87.5,100,46.875,43.75,50,93.75,75,100,1.25,0,3.125,81.25,62.5,93.75,3.75,0,9.375,44.375,0,90.625,96.25,90.625,100
8699904,3.75,0,9.375,38.75,21.875,59.375,56.875,50,65.625,96.09375,90.625,100,36.875,25,43.75,95,84.375,100,0.625,0,3.125,89.375,81.25,93.75,0.625,0,3.125,48.75,0,93.75,96.875,93.75,100
8749056,2.5,0,6.25,36.25,28.125,40.625,51.25,46.875,59.375,98.4375,96.875,100,43.75,34.375,56.25,91.875,78.125,100,3.125,0,12.5,85.625,81.25,90.625,0.625,0,3.125,46.25,0,93.75,97.5,93.75,100
